DAT,obs_time,내부온도관측치,내부습도관측치,co2관측치,ec관측치,시간당분무량,일간누적분무량,시간당백색광량,일간누적백색광량,시간당적색광량,일간누적적색광량,시간당청색광량,일간누적청색광량,시간당총광량,일간누적총광량
0,00:00,22.95833333,47.24999987,439.1833333,0.778921876,769,769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,01:00,22.48999993,46.55666631,436.8333333,0.778181727,0,769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,02:00,22.31499971,46.69333356,435.5333333,0.779863881,769,1538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,03:00,21.96999989,46.27000052,433.75,0.779594727,0,1538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,04:00,21.86833302,46.64166641,432.9833333,0.781366599,769,2307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,05:00,21.59500033,46.41166738,431.9333333,0.781052596,0,2307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,06:00,21.80999972,47.38000011,444.6333333,0.783250601,769,3076,4217.2583,4217.2583,185.3376,185.3376,175.448,175.448,4578.043900000001,4578.043900000001
0,07:00,23.16333319,47.53833364,520.8333333,0.78658122,0,3076,13264.4067,17481.665,665.2295999999999,850.5672,629.7330000000001,805.181,14559.369300000002,19137.413200000003
0,08:00,25.47333323,47.02333323,546.2,0.787242861,769,3845,18242.8136,35724.4786,973.0224,1823.5896,1301.7615,2106.9425,20517.5975,39655.0107
0,09:00,26.9833333,48.52333368,574.0666667,0.786469087,769,4614,18255.189999999995,53979.6686,976.332,2799.9216,2222.8634999999995,4329.806,21454.3855,61109.3962
0,10:00,28.19833323,49.49999981,580.8833333,0.784786951,769,5383,18255.19000000001,72234.8586,1009.428,3809.3496,2799.3355,7129.1415,22063.95350000001,83173.3497
0,11:00,29.01166662,52.06333319,486.35,0.78076102,769,6152,18255.189999999988,90490.0486,1164.9792000000002,4974.3288,2951.286,10080.4275,22371.4552,105544.8049
0,12:00,29.64499973,55.38333327,420.2333333,0.778080806,769,6921,18255.19,108745.2386,1327.1495999999995,6301.4784,3104.803,13185.2305,22687.142600000006,128231.9475
0,13:00,30.12833338,52.05500018,604.5166667,0.774907185,769,7690,18255.19,127000.4286,1499.2488000000003,7800.7272,3267.718999999999,16452.9495,23022.157799999983,151254.1053
0,14:00,30.3699995,51.26000004,713.0333333,0.77394275,769,8459,18255.189999999988,145255.6186,1654.8000000000002,9455.5272,3414.970000000001,19867.9195,23324.959999999992,174579.0653
0,15:00,30.45333316,52.62000001,672.0,0.775176332,769,9228,18255.19,163510.8086,1813.6608,11269.188,3565.354,23433.2735,23634.204800000007,198213.2701
0,16:00,30.39166632,56.61333364,468.5833333,0.776746313,769,9997,17741.569400000008,181252.378,2129.7276,13398.9156,3220.724000000002,26653.9975,23092.021000000008,221305.2911
0,17:00,30.19333347,58.25666682,444.8166667,0.778787299,769,10766,16831.90400000001,198084.282,2616.238799999999,16015.1544,2302.7549999999974,28956.7525,21750.89780000001,243056.1889
0,18:00,28.78333321,60.58333321,401.55,0.779875091,769,11535,8663.479999999981,206747.762,1497.594000000001,17512.7484,963.3975000000028,29920.15,11124.471499999983,254180.6604
0,19:00,26.11333323,60.85166677,391.2666667,0.783003887,0,11535,0.0,206747.762,0.0,17512.7484,0.0,29920.15,0.0,254180.6604
0,20:00,24.83666655,60.07499987,395.9166667,0.787388662,769,12304,0.0,206747.762,0.0,17512.7484,0.0,29920.15,0.0,254180.6604
0,21:00,23.78833323,59.69666672,398.2,0.792558449,0,12304,0.0,206747.762,0.0,17512.7484,0.0,29920.15,0.0,254180.6604
0,22:00,23.08666671,59.59999987,403.3,0.79523867,769,13073,0.0,206747.762,0.0,17512.7484,0.0,29920.15,0.0,254180.6604
0,23:00,22.43999993,59.27666734,408.4,0.799096376,0,13073,0.0,206747.762,0.0,17512.7484,0.0,29920.15,0.0,254180.6604
1,00:00,22.04499976,59.26166674,408.05,0.799410373,769,769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,01:00,21.48833319,58.81999989,412.6833333,0.798894522,0,769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,02:00,21.1499999,58.79333318,414.1833333,0.798031029,769,1538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
