DAT,obs_time,내부온도관측치,내부습도관측치,co2관측치,ec관측치,시간당분무량,시간당백색광량,시간당적색광량,시간당청색광량,시간당총광량,일간누적분무량,일간누적백색광량,일간누적적색광량,일간누적청색광량,일간누적총광량
0,00:00,29.06036352866691,25.225412638230708,33.048844796696805,8.0,26.21657577932139,28.50325113771528,25.902857849761936,37.53752062115748,91.9436296086347,26.21657577932139,28.50325113771528,25.902857849761936,37.53752062115748,91.9436296086347
0,01:00,40.0,55.88549454081639,80.02937910311589,8.0,24.73187785356084,51.39529099908001,68.91782474833249,60.080782810056334,180.39389855746884,50.94845363288223,79.8985421367953,94.82068259809444,97.61830343121382,272.33752816610354
0,02:00,40.0,100.0,457.14880768678415,8.0,617.3919531561696,376.38370702894906,670.1064026818482,389.8489084273768,1436.339018138174,668.3404067890518,456.28224916574436,764.9270852799426,487.4672118585906,1708.6765463042775
0,03:00,0.353855947311516,0.9010632662672464,1.3219455882146,0.0,1.0274536288328553,0.0,0.0,3.495684638838226,3.495684638838226,669.3678604178847,456.28224916574436,764.9270852799426,490.9628964974288,1712.1722309431157
0,04:00,40.0,0.0,370.3433146482157,8.0,1779.0200621355707,336.6856775699416,1639.4438020913008,1339.3789023358054,3315.5083819970478,2448.3879225534556,792.967926735686,2404.3708873712435,1830.3417988332342,5027.680612940163
0,05:00,0.0,0.0,0.0,0.0,3000.0,17088.947982969028,307.0024693636186,1262.7617937335033,18658.71224606615,5448.387922553456,17881.915909704716,2711.373356734862,3093.1035925667375,23686.39285900631
0,06:00,40.0,0.0,1200.0,8.0,3000.0,108.19143754230544,0.0,0.0,108.19143754230544,8448.387922553455,17990.10734724702,2711.373356734862,3093.1035925667375,23794.584296548615
0,07:00,25.403783238514023,0.0,0.0,0.0,0.0,4795.001894612178,0.0,0.0,4795.001894612178,8448.387922553455,22785.109241859198,2711.373356734862,3093.1035925667375,28589.586191160794
0,08:00,28.06818779355577,23.162467455374067,29.20335908586453,8.0,29.56332824069659,25.03865473936262,31.582544543352707,27.841307330161417,84.46250661287674,8477.95125079415,22810.14789659856,2742.955901278215,3120.9448998968987,28674.04869777367
0,09:00,40.0,69.76628918195303,57.85798087472675,8.0,69.89480201953828,80.98535141240211,63.660185468370514,48.30586469907278,192.9514015798454,8547.84605281369,22891.13324801096,2806.6160867465856,3169.2507645959713,28867.000099353514
0,10:00,40.0,100.0,578.4805335644861,8.0,806.1902396370032,415.6246969055658,593.0453207923572,724.4702584662139,1733.1402761641368,9354.036292450692,23306.757944916524,3399.6614075389425,3893.721023062185,30600.14037551765
0,11:00,0.0,0.0,0.5425598922865195,0.0,1.9627945320609488,4.066084320096081,0.0,0.0,4.066084320096081,9355.999086982752,23310.82402923662,3399.6614075389425,3893.721023062185,30604.206459837747
0,12:00,40.0,100.0,1105.5748576235287,8.0,995.3173963541844,0.0,0.0,323.94973000245943,323.94973000245943,10351.316483336937,23310.82402923662,3399.6614075389425,4217.6707530646445,30928.156189840207
0,13:00,0.0,0.0008169679738495,0.0,8.0,3000.0,20659.244073263504,0.0,760.5948037909817,21419.838877054484,13351.316483336937,43970.068102500125,3399.6614075389425,4978.2655568556265,52347.99506689469
0,14:00,40.0,100.0,0.0,8.0,0.0,4612.890236950507,0.0,0.0,4612.890236950507,13351.316483336937,48582.95833945063,3399.6614075389425,4978.2655568556265,56960.8853038452
0,15:00,0.0,0.0,1200.0,8.0,3000.0,5778.239938232156,1052.631838969384,1434.8821751485848,8265.753952350125,16351.316483336937,54361.19827768279,4452.293246508327,6413.147732004211,65226.639256195325
0,16:00,19.61032765917296,21.149423040540885,26.37789036071481,8.0,26.665425812557785,32.30205494910095,20.279610469109222,26.66197309644741,79.24363851465759,16377.981909149496,54393.50033263189,4472.572856977436,6439.809705100659,65305.88289470998
0,17:00,40.0,51.55335657903163,23.566119174276388,8.0,79.34994632237725,52.51307901328854,77.23679302970902,51.99581904576642,181.74569108876398,16457.33185547187,54446.01341164518,4549.809650007144,6491.805524146425,65487.628585798746
0,18:00,40.0,100.0,549.1262305019488,8.0,424.0631971587159,780.6913304211914,730.8755426773916,419.8003102934708,1931.367183392054,16881.39505263059,55226.70474206637,5280.685192684536,6911.605834439896,67418.9957691908
0,19:00,3.3849479814309538,0.0,1.0748978119559565,1.4026450899161225,0.0,1.3264095240413056,3.463494533231178,2.213662971359795,7.003567028632279,16881.39505263059,55228.03115159042,5284.148687217767,6913.819497411256,67425.99933621944
0,20:00,40.0,100.0,33.225350074294624,8.0,1072.3255761319624,1044.7997149259331,794.3896197927301,0.0,1839.1893347186633,17953.720628762552,56272.83086651635,6078.538307010496,6913.819497411256,69265.1886709381
0,21:00,0.0007881982775462,0.0016985251660331,1200.0,8.0,3000.0,12246.493393122882,1720.9590315779533,0.0,13967.452424700836,20953.720628762552,68519.32425963924,7799.49733858845,6913.819497411256,83232.64109563894
0,22:00,0.0,0.0,1200.0,8.0,3000.0,2264.837740762834,0.0,979.4176164004411,3244.255357163275,23953.720628762552,70784.16200040207,7799.49733858845,7893.237113811697,86476.89645280222
0,23:00,0.0,100.0,1200.0,8.0,282.183908978594,0.0,340.55608837127096,0.0,340.55608837127096,24235.904537741146,70784.16200040207,8140.05342695972,7893.237113811697,86817.4525411735
1,00:00,29.06036352866691,25.225412638230708,33.048844796696805,8.0,26.21657577932139,28.50325113771528,25.902857849761936,37.53752062115748,91.9436296086347,24262.12111352047,70812.66525153979,8165.956284809482,7930.774634432854,86909.39617078213
1,01:00,40.0,55.88549454081639,80.02937910311589,8.0,24.73187785356084,51.39529099908001,68.91782474833249,60.080782810056334,180.39389855746884,24286.852991374028,70864.06054253886,8234.874109557815,7990.85541724291,87089.7900693396
1,02:00,40.0,100.0,457.14880768678415,8.0,617.3919531561696,376.38370702894906,670.1064026818482,389.8489084273768,1436.339018138174,24904.244944530197,71240.44424956781,8904.980512239663,8380.704325670287,88526.12908747776
1,03:00,0.353855947311516,0.9010632662672464,1.3219455882146,0.0,1.0274536288328553,0.0,0.0,3.495684638838226,3.495684638838226,24905.27239815903,71240.44424956781,8904.980512239663,8384.200010309125,88529.6247721166
1,04:00,40.0,0.0,370.3433146482157,8.0,1779.0200621355707,336.6856775699416,1639.4438020913008,1339.3789023358054,3315.5083819970478,26684.2924602946,71577.12992713775,10544.424314330963,9723.57891264493,91845.13315411365
1,05:00,0.0,0.0,0.0,0.0,3000.0,17088.947982969028,307.0024693636186,1262.7617937335033,18658.71224606615,29684.2924602946,88666.07791010677,10851.426783694582,10986.340706378434,110503.8454001798
1,06:00,40.0,0.0,1200.0,8.0,3000.0,108.19143754230544,0.0,0.0,108.19143754230544,32684.2924602946,88774.26934764908,10851.426783694582,10986.340706378434,110612.0368377221
1,07:00,25.403783238514023,0.0,0.0,0.0,0.0,4795.001894612178,0.0,0.0,4795.001894612178,32684.2924602946,93569.27124226125,10851.426783694582,10986.340706378434,115407.03873233427
1,08:00,28.06818779355577,23.162467455374067,29.20335908586453,8.0,29.56332824069659,25.03865473936262,31.582544543352707,27.841307330161417,84.46250661287674,32713.855788535297,93594.30989700061,10883.009328237935,11014.182013708596,115491.50123894715
1,09:00,40.0,69.76628918195303,57.85798087472675,8.0,69.89480201953828,80.98535141240211,63.660185468370514,48.30586469907278,192.9514015798454,32783.75059055483,93675.29524841301,10946.669513706305,11062.487878407668,115684.452640527
1,10:00,40.0,100.0,578.4805335644861,8.0,806.1902396370032,415.6246969055658,593.0453207923572,724.4702584662139,1733.1402761641368,33589.94083019184,94090.91994531857,11539.714834498662,11786.958136873882,117417.59291669114
1,11:00,0.0,0.0,0.5425598922865195,0.0,1.9627945320609488,4.066084320096081,0.0,0.0,4.066084320096081,33591.9036247239,94094.98602963866,11539.714834498662,11786.958136873882,117421.65900101123
1,12:00,40.0,100.0,1105.5748576235287,8.0,995.3173963541844,0.0,0.0,323.94973000245943,323.94973000245943,34587.22102107808,94094.98602963866,11539.714834498662,12110.907866876341,117745.60873101368
1,13:00,0.0,0.0008169679738495,0.0,8.0,3000.0,20659.244073263504,0.0,760.5948037909817,21419.838877054484,37587.22102107808,114754.23010290216,11539.714834498662,12871.502670667323,139165.44760806818
1,14:00,40.0,100.0,0.0,8.0,0.0,4612.890236950507,0.0,0.0,4612.890236950507,37587.22102107808,119367.12033985267,11539.714834498662,12871.502670667323,143778.3378450187
1,15:00,0.0,0.0,1200.0,8.0,3000.0,5778.239938232156,1052.631838969384,1434.8821751485848,8265.753952350125,40587.22102107808,125145.36027808483,12592.346673468046,14306.384845815908,152044.0917973688
1,16:00,19.61032765917296,21.149423040540885,26.37789036071481,8.0,26.665425812557785,32.30205494910095,20.279610469109222,26.66197309644741,79.24363851465759,40613.88644689064,125177.66233303394,12612.626283937156,14333.046818912355,152123.33543588346
1,17:00,40.0,51.55335657903163,23.566119174276388,8.0,79.34994632237725,52.51307901328854,77.23679302970902,51.99581904576642,181.74569108876398,40693.23639321302,125230.17541204722,12689.863076966865,14385.04263795812,152305.08112697222
1,18:00,40.0,100.0,549.1262305019488,8.0,424.0631971587159,780.6913304211914,730.8755426773916,419.8003102934708,1931.367183392054,41117.29959037173,126010.86674246841,13420.738619644257,14804.842948251591,154236.44831036427
1,19:00,3.3849479814309538,0.0,1.0748978119559565,1.4026450899161225,0.0,1.3264095240413056,3.463494533231178,2.213662971359795,7.003567028632279,41117.29959037173,126012.19315199245,13424.202114177488,14807.056611222952,154243.45187739292
1,20:00,40.0,100.0,33.225350074294624,8.0,1072.3255761319624,1044.7997149259331,794.3896197927301,0.0,1839.1893347186633,42189.62516650369,127056.99286691839,14218.591733970217,14807.056611222952,156082.64121211157
1,21:00,0.0007881982775462,0.0016985251660331,1200.0,8.0,3000.0,12246.493393122882,1720.9590315779533,0.0,13967.452424700836,45189.62516650369,139303.48626004127,15939.55076554817,14807.056611222952,170050.0936368124
1,22:00,0.0,0.0,1200.0,8.0,3000.0,2264.837740762834,0.0,979.4176164004411,3244.255357163275,48189.62516650369,141568.3240008041,15939.55076554817,15786.474227623392,173294.3489939757
1,23:00,0.0,100.0,1200.0,8.0,282.183908978594,0.0,340.55608837127096,0.0,340.55608837127096,48471.809075482284,141568.3240008041,16280.106853919442,15786.474227623392,173634.90508234696
2,00:00,29.06036352866691,25.225412638230708,33.048844796696805,8.0,26.21657577932139,28.50325113771528,25.902857849761936,37.53752062115748,91.9436296086347,48498.0256512616,141596.8272519418,16306.009711769204,15824.01174824455,173726.8487119556
2,01:00,40.0,55.88549454081639,80.02937910311589,8.0,24.73187785356084,51.39529099908001,68.91782474833249,60.080782810056334,180.39389855746884,48522.757529115166,141648.2225429409,16374.927536517536,15884.092531054606,173907.24261051306
2,02:00,40.0,100.0,457.14880768678415,8.0,617.3919531561696,376.38370702894906,670.1064026818482,389.8489084273768,1436.339018138174,49140.149482271336,142024.60624996986,17045.033939199384,16273.941439481983,175343.58162865124
2,03:00,0.353855947311516,0.9010632662672464,1.3219455882146,0.0,1.0274536288328553,0.0,0.0,3.495684638838226,3.495684638838226,49141.17693590017,142024.60624996986,17045.033939199384,16277.437124120821,175347.0773132901
2,04:00,40.0,0.0,370.3433146482157,8.0,1779.0200621355707,336.6856775699416,1639.4438020913008,1339.3789023358054,3315.5083819970478,50920.19699803574,142361.2919275398,18684.477741290684,17616.816026456625,178662.58569528715
2,05:00,0.0,0.0,0.0,0.0,3000.0,17088.947982969028,307.0024693636186,1262.7617937335033,18658.71224606615,53920.19699803574,159450.23991050883,18991.480210654303,18879.577820190127,197321.2979413533
2,06:00,40.0,0.0,1200.0,8.0,3000.0,108.19143754230544,0.0,0.0,108.19143754230544,56920.19699803574,159558.43134805112,18991.480210654303,18879.577820190127,197429.48937889558
2,07:00,25.403783238514023,0.0,0.0,0.0,0.0,4795.001894612178,0.0,0.0,4795.001894612178,56920.19699803574,164353.4332426633,18991.480210654303,18879.577820190127,202224.49127350777
2,08:00,28.06818779355577,23.162467455374067,29.20335908586453,8.0,29.56332824069659,25.03865473936262,31.582544543352707,27.841307330161417,84.46250661287674,56949.76032627644,164378.47189740266,19023.062755197654,18907.419127520287,202308.95378012065
2,09:00,40.0,69.76628918195303,57.85798087472675,8.0,69.89480201953828,80.98535141240211,63.660185468370514,48.30586469907278,192.9514015798454,57019.65512829598,164459.45724881507,19086.722940666026,18955.72499221936,202501.90518170048
2,10:00,40.0,100.0,578.4805335644861,8.0,806.1902396370032,415.6246969055658,593.0453207923572,724.4702584662139,1733.1402761641368,57825.84536793298,164875.08194572065,19679.768261458383,19680.195250685574,204235.04545786462
2,11:00,0.0,0.0,0.5425598922865195,0.0,1.9627945320609488,4.066084320096081,0.0,0.0,4.066084320096081,57827.808162465044,164879.14803004076,19679.768261458383,19680.195250685574,204239.11154218472
2,12:00,40.0,100.0,1105.5748576235287,8.0,995.3173963541844,0.0,0.0,323.94973000245943,323.94973000245943,58823.12555881923,164879.14803004076,19679.768261458383,20004.144980688034,204563.0612721872
2,13:00,0.0,0.0008169679738495,0.0,8.0,3000.0,20659.244073263504,0.0,760.5948037909817,21419.838877054484,61823.12555881923,185538.39210330427,19679.768261458383,20764.739784479014,225982.90014924167
2,14:00,40.0,100.0,0.0,8.0,0.0,4612.890236950507,0.0,0.0,4612.890236950507,61823.12555881923,190151.28234025478,19679.768261458383,20764.739784479014,230595.79038619218
2,15:00,0.0,0.0,1200.0,8.0,3000.0,5778.239938232156,1052.631838969384,1434.8821751485848,8265.753952350125,64823.12555881923,195929.52227848693,20732.400100427767,22199.6219596276,238861.5443385423
2,16:00,19.61032765917296,21.149423040540885,26.37789036071481,8.0,26.665425812557785,32.30205494910095,20.279610469109222,26.66197309644741,79.24363851465759,64849.790984631785,195961.82433343603,20752.679710896875,22226.283932724047,238940.78797705696
2,17:00,40.0,51.55335657903163,23.566119174276388,8.0,79.34994632237725,52.51307901328854,77.23679302970902,51.99581904576642,181.74569108876398,64929.14093095416,196014.33741244933,20829.916503926583,22278.279751769813,239122.5336681457
2,18:00,40.0,100.0,549.1262305019488,8.0,424.0631971587159,780.6913304211914,730.8755426773916,419.8003102934708,1931.367183392054,65353.20412811288,196795.02874287052,21560.792046603976,22698.080062063284,241053.90085153776
2,19:00,3.3849479814309538,0.0,1.0748978119559565,1.4026450899161225,0.0,1.3264095240413056,3.463494533231178,2.213662971359795,7.003567028632279,65353.20412811288,196796.35515239456,21564.25554113721,22700.293725034644,241060.9044185664
2,20:00,40.0,100.0,33.225350074294624,8.0,1072.3255761319624,1044.7997149259331,794.3896197927301,0.0,1839.1893347186633,66425.52970424484,197841.1548673205,22358.64516092994,22700.293725034644,242900.09375328507
2,21:00,0.0007881982775462,0.0016985251660331,1200.0,8.0,3000.0,12246.493393122882,1720.9590315779533,0.0,13967.452424700836,69425.52970424484,210087.64826044338,24079.604192507893,22700.293725034644,256867.5461779859
2,22:00,0.0,0.0,1200.0,8.0,3000.0,2264.837740762834,0.0,979.4176164004411,3244.255357163275,72425.52970424484,212352.4860012062,24079.604192507893,23679.711341435086,260111.8015351492
