DAT,obs_time,내부온도관측치,내부습도관측치,co2관측치,ec관측치,시간당분무량,일간누적분무량,시간당백색광량,일간누적백색광량,시간당적색광량,일간누적적색광량,시간당청색광량,일간누적청색광량,시간당총광량,일간누적총광량
0,00:00:00.,21.11000032,68.46333377,414.3166667,0.395818234,769,769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,01:00:00.,20.91999969,68.58333333,414.0333333,0.396136475,0,769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,02:00:00.,21.15166677,68.32833328,413.7833333,0.395767314,769,1538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,03:00:00.,20.99499995,68.00166651,413.0833333,0.396034637,0,1538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,04:00:00.,20.86499968,68.96999995,413.1333333,0.396251042,769,2307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,05:00:00.,20.8083326,68.78166656,412.2166667,0.396225584,0,2307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,06:00:00.,21.05666682,67.86333364,412.15,0.396607475,769,3076,4272.9521,4272.9521,193.6116,193.6116,183.2805,183.2805,4649.8442000000005,4649.8442000000005
0,07:00:00.,21.98666652,65.08500023,407.65,0.395830958,0,3076,13434.5822,17707.5343,680.1228000000001,873.7344,643.8315,827.112,14758.536500000002,19408.3807
0,08:00:00.,23.47333317,62.88833332,405.9833333,0.391846553,769,3845,18249.0018,35956.5361,974.6772,1848.4116,1328.3919999999998,2155.504,20552.071,39960.4517
0,09:00:00.,25.41000007,63.7983333,413.1,0.389173314,769,4614,18255.19,54211.7261,976.332,2824.7436,2244.7945,4400.2985,21476.3165,61436.7682
0,10:00:00.,27.44333331,62.09666665,408.5166667,0.387034715,769,5383,18255.19,72466.9161,1012.7376000000004,3837.4812,2805.6015,7205.9,22073.529099999992,83510.29729999999
0,11:00:00.,27.47666664,61.38333346,447.0666667,0.385749015,769,6152,18255.19,90722.1061,1164.9791999999998,5002.4604,2951.286,10157.186,22371.45520000001,105881.7525
0,12:00:00.,27.63833323,60.56500003,453.4,0.384616065,769,6921,18255.19,108977.2961,1323.84,6326.3004,3101.67,13258.856,22680.70000000001,128562.4525
0,13:00:00.,27.60333319,61.77166665,404.9666667,0.383737716,769,7690,18255.189999999988,127232.4861,1495.9391999999998,7822.2396,3264.586,16523.442,23015.715199999977,151578.1677
0,14:00:00.,27.50499999,60.6166666,480.8166667,0.385774476,769,8459,18255.190000000017,145487.6761,1659.764400000001,9482.004,3419.6695,19943.1115,23334.62390000001,174912.7916
0,15:00:00.,27.38399971,74.1,410.12,0.388643759,769,9228,-138371.24610000002,7116.43,-8793.6072,688.3968,-18570.8575,1372.254,-165735.7108,9177.0808
0,16:00:00.,25.5899999,60.21999995,409.4833333,0.394163365,769,9997,17744.6635,24861.0935,2128.0728,2816.4696,3223.857,4596.111,23096.5933,32273.6741
0,17:00:00.,24.47166653,63.37666651,409.45,0.387543908,769,10766,16831.904,41692.9975,2616.2388000000005,5432.7084,2302.755,6898.866,21750.8978,54024.5719
0,18:00:00.,23.70333338,64.27999967,409.0333333,0.388473179,769,11535,8678.950499999999,50371.948,1509.1776,6941.886,971.2299999999996,7870.096,11159.35809999999,65183.92999999999
0,19:00:00.,21.61999979,68.92666677,408.1833333,0.393055879,0,11535,0.0,50371.948,0.0,6941.886,0.0,7870.096,0.0,65183.92999999999
0,20:00:00.,21.22333333,69.57666639,409.5333333,0.394621637,769,12304,0.0,50371.948,0.0,6941.886,0.0,7870.096,0.0,65183.92999999999
0,21:00:00.,20.90833298,69.68833338,410.9,0.395627289,0,12304,0.0,50371.948,0.0,6941.886,0.0,7870.096,0.0,65183.92999999999
0,22:00:00.,21.05500021,69.67166684,413.5333333,0.395079907,769,13073,0.0,50371.948,0.0,6941.886,0.0,7870.096,0.0,65183.92999999999
0,23:00:00.,20.88166622,69.22500025,413.9333333,0.39583096,0,13073,0.0,50371.948,0.0,6941.886,0.0,7870.096,0.0,65183.92999999999
1,00:00:00.,21.11000032,68.46333377,414.3166667,0.395818234,769,769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,01:00:00.,20.91999969,68.58333333,414.0333333,0.396136475,0,769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,02:00:00.,21.15166677,68.32833328,413.7833333,0.395767314,769,1538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,03:00:00.,20.99499995,68.00166651,413.0833333,0.396034637,0,1538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,04:00:00.,20.86499968,68.96999995,413.1333333,0.396251042,769,2307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,05:00:00.,20.8083326,68.78166656,412.2166667,0.396225584,0,2307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,06:00:00.,21.05666682,67.86333364,412.15,0.396607475,769,3076,4272.9521,4272.9521,193.6116,193.6116,183.2805,183.2805,4649.8442000000005,4649.8442000000005
1,07:00:00.,21.98666652,65.08500023,407.65,0.395830958,0,3076,13434.5822,17707.5343,680.1228000000001,873.7344,643.8315,827.112,14758.536500000002,19408.3807
1,08:00:00.,23.47333317,62.88833332,405.9833333,0.391846553,769,3845,18249.0018,35956.5361,974.6772,1848.4116,1328.3919999999998,2155.504,20552.071,39960.4517
1,09:00:00.,25.41000007,63.7983333,413.1,0.389173314,769,4614,18255.19,54211.7261,976.332,2824.7436,2244.7945,4400.2985,21476.3165,61436.7682
1,10:00:00.,27.44333331,62.09666665,408.5166667,0.387034715,769,5383,18255.19,72466.9161,1012.7376000000004,3837.4812,2805.6015,7205.9,22073.529099999992,83510.29729999999
1,11:00:00.,27.47666664,61.38333346,447.0666667,0.385749015,769,6152,18255.19,90722.1061,1164.9791999999998,5002.4604,2951.286,10157.186,22371.45520000001,105881.7525
1,12:00:00.,27.63833323,60.56500003,453.4,0.384616065,769,6921,18255.19,108977.2961,1323.84,6326.3004,3101.67,13258.856,22680.70000000001,128562.4525
1,13:00:00.,27.60333319,61.77166665,404.9666667,0.383737716,769,7690,18255.189999999988,127232.4861,1495.9391999999998,7822.2396,3264.586,16523.442,23015.715199999977,151578.1677
1,14:00:00.,27.50499999,60.6166666,480.8166667,0.385774476,769,8459,18255.190000000017,145487.6761,1659.764400000001,9482.004,3419.6695,19943.1115,23334.62390000001,174912.7916
1,15:00:00.,27.59166663,60.83499997,579.3166667,0.386423687,769,9228,18255.19,163742.8661,1815.3156,11297.3196,3566.9205,23510.032,23637.42610000001,198550.2177
1,16:00:00.,25.86833337,60.42166678,648.4166667,0.381802794,769,9997,17419.782999999996,181162.6491,2104.9056,13402.2252,3148.665000000001,26658.697,22673.3536,221223.5713
1,17:00:00.,24.78999971,62.04499976,638.85,0.378238473,769,10766,16819.5276,197982.1767,2622.8579999999984,16025.0832,2288.656500000001,28947.3535,21731.04209999999,242954.6134
1,18:00:00.,23.4799998,64.12500013,585.1333333,0.380606204,769,11535,8703.703299999994,206685.88,1517.451600000002,17542.5348,944.5995000000004,29891.953,11165.754400000003,254120.3678
1,19:00:00.,21.65333341,67.94000003,554.1333333,0.387925801,0,11535,12.376400000008289,206698.2564,0.0,17542.5348,0.0,29891.953,12.376400000008289,254132.7442
1,20:00:00.,21.35833302,68.45999959,534.1333333,0.389555205,769,12304,0.0,206698.2564,0.0,17542.5348,0.0,29891.953,0.0,254132.7442
1,21:00:00.,21.17166659,68.17833328,521.6666667,0.390497203,0,12304,0.0,206698.2564,0.0,17542.5348,0.0,29891.953,0.0,254132.7442
1,22:00:00.,21.08999987,68.63666674,509.35,0.390115315,769,13073,0.0,206698.2564,0.0,17542.5348,0.0,29891.953,0.0,254132.7442
1,23:00:00.,20.93999977,69.07499987,494.8666667,0.390446282,0,13073,0.0,206698.2564,0.0,17542.5348,0.0,29891.953,0.0,254132.7442
2,00:00:00.,21.11666692,68.99833323,484.4666667,0.390471746,769,769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,01:00:00.,20.89333293,68.9850001,473.65,0.391388286,0,769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,02:00:00.,21.07166694,68.67500013,463.85,0.391095497,769,1538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,03:00:00.,20.95999982,68.86333364,456.0833333,0.39198658,0,1538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,04:00:00.,20.92999973,69.54833323,450.9833333,0.392266638,769,2307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,05:00:00.,20.93499975,68.83499997,445.65,0.392750367,0,2307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,06:00:00.,21.16500018,67.99166654,442.9,0.393717826,769,3076,4282.2344,4282.2344,178.7184,178.7184,169.182,169.182,4630.1348,4630.1348
2,07:00:00.,22.0066666,65.61500028,437.5333333,0.392903123,0,3076,13400.5471,17682.7815,663.5748,842.2932,628.1664999999999,797.3485,14692.2884,19322.4232
2,08:00:00.,23.62333323,63.66499971,429.8166667,0.38693288,769,3845,18245.9077,35928.6892,971.3676000000002,1813.6608,1337.7910000000002,2135.1395,20555.066299999995,39877.4895
2,09:00:00.,25.3766667,64.64499976,423.5166667,0.383865014,769,4614,18255.19,54183.8792,976.332,2789.9928,2257.3265,4392.466,21488.848500000007,61366.338
