DAT,obs_time,내부온도관측치,내부습도관측치,co2관측치,ec관측치,시간당분무량,일간누적분무량,시간당백색광량,일간누적백색광량,시간당적색광량,일간누적적색광량,시간당청색광량,일간누적청색광량,시간당총광량,일간누적총광량
0,0,19.77352931,19.96764699,484.0,2.283259181,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0
0,1,21.29687491,19.81250012,480.8125,2.271896139,1165.06,1165.06,0.0,0.0,0,0,0,0,0.0,0.0
0,2,21.55862065,18.78275855,483.8275862,2.287892564,0.0,1165.06,0.0,0.0,0,0,0,0,0.0,0.0
0,3,20.26571435,20.57428578,480.3142857,2.278454638,1222.9299999999998,2387.99,0.0,0.0,0,0,0,0,0.0,0.0
0,4,20.76451609,18.63870968,481.0,2.283410057,0.0,2387.99,0.0,0.0,0,0,0,0,0.0,0.0
0,5,20.90857113,18.59142865,484.6285714,2.288932855,769.0,3156.99,0.0,0.0,0,0,0,0,0.0,0.0
0,6,22.49999994,16.93225824,493.2580645,2.287772256,0.0,3156.99,0.0,0.0,0,0,0,0,0.0,0.0
0,7,23.62058802,17.61470579,502.5882353,2.275781947,0.0,3156.99,0.0,0.0,0,0,0,0,0.0,0.0
0,8,26.04444426,15.3481482,507.7407407,2.269679926,1222.9300000000003,4379.92,0.0,0.0,0,0,0,0,0.0,0.0
0,9,23.39999995,18.55714283,513.2,2.274498313,1177.92,5557.84,0.0,0.0,0,0,0,0,0.0,0.0
0,10,24.54571416,18.9171427,526.6,2.26946012,1152.1999999999998,6710.04,4950.56,4950.56,0,0,0,0,4950.56,4950.56
0,11,24.85806441,18.57741934,534.0967742,2.266450005,0.0,6710.04,18255.19,23205.75,0,0,0,0,18255.19,23205.75
0,12,25.55185177,17.69629637,534.8888889,2.277533116,0.0,6710.04,18255.19,41460.94,0,0,0,0,18255.19,41460.94
0,13,25.30322567,19.29032258,527.1935484,2.277128573,0.0,6710.04,18255.189999999995,59716.12999999999,0,0,0,0,18255.189999999995,59716.12999999999
0,14,23.1870965,21.1741936,522.1612903,2.279641182,0.0,6710.04,18255.19000000001,77971.32,0,0,0,0,18255.19000000001,77971.32
0,15,24.45624983,20.65312499,520.6875,2.274904989,1222.9300000000003,7932.97,18255.189999999988,96226.51,0,0,0,0,18255.189999999988,96226.51
0,16,25.69062471,17.99374995,518.125,2.278116591,0.0,7932.97,18255.19,114481.69999999998,0,0,0,0,18255.19,114481.69999999998
0,17,26.17999998,17.41714276,518.0857143,2.279629244,1171.4899999999989,9104.46,18255.190000000017,132736.89,0,0,0,0,18255.190000000017,132736.89
0,18,23.96451593,19.82580646,514.8064516,2.283026203,0.0,9104.46,18255.189999999973,150992.08,0,0,0,0,18255.189999999973,150992.08
0,19,24.24137931,19.22413787,515.137931,2.284311393,1165.0600000000013,10269.52,18255.19,169247.27,0,0,0,0,18255.19,169247.27
0,20,20.12424229,25.12424226,519.1818182,2.291174231,0.0,10269.52,16080.037700000015,185327.3077,0,0,0,0,16080.037700000015,185327.3077
0,21,20.96000008,23.23999992,528.96,2.314327679,0.0,10269.52,11479.111000000004,196806.4187,0,0,0,0,11479.111000000004,196806.4187
0,22,21.72702697,21.60270258,534.1621622,2.301348229,0.0,10269.52,6902.937099999981,203709.3558,0,0,0,0,6902.937099999981,203709.3558
0,23,23.20303027,21.13636358,535.8484848,2.297566768,0.0,10269.52,2336.0455000000075,206045.4013,0,0,0,0,2336.0455000000075,206045.4013
1,0,21.39487164,23.73846142,534.7179487,2.298038293,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0
1,1,21.560606,23.83333345,532.0,2.283962105,1171.49,1171.49,0.0,0.0,0,0,0,0,0.0,0.0
1,2,22.30857135,22.80000011,522.9428571,2.292796462,0.0,1171.49,0.0,0.0,0,0,0,0,0.0,0.0
1,3,21.39393916,24.91818174,511.6969697,2.301566196,769.0,1940.49,0.0,0.0,0,0,0,0,0.0,0.0
1,4,21.026923,26.19999981,499.8076923,2.287150805,0.0,1940.49,0.0,0.0,0,0,0,0,0.0,0.0
1,5,20.94285712,26.76857142,488.8571429,2.295732846,1210.07,3150.56,0.0,0.0,0,0,0,0,0.0,0.0
1,6,22.95185167,22.44074073,481.3703704,2.295603478,0.0,3150.56,0.0,0.0,0,0,0,0,0.0,0.0
1,7,24.63783785,22.78918911,473.4594595,2.291348741,0.0,3150.56,0.0,0.0,0,0,0,0,0.0,0.0
1,8,25.48484843,20.97272728,463.7575758,2.284814437,769.0,3919.56,0.0,0.0,0,0,0,0,0.0,0.0
1,9,23.78571429,23.83714289,456.4857143,2.27112922,1248.65,5168.21,0.0,0.0,0,0,0,0,0.0,0.0
1,10,25.72121204,20.59393946,451.969697,2.284748887,2227.24,7395.45,4950.56,4950.56,0,0,0,0,4950.56,4950.56
1,11,25.27666664,20.61666654,449.9,2.290570998,0.0,7395.45,18255.19,23205.75,0,0,0,0,18255.19,23205.75
1,12,25.72941157,20.62647051,445.9411765,2.287904662,0.0,7395.45,18255.19,41460.94,0,0,0,0,18255.19,41460.94
1,13,25.98888863,20.01944452,442.9166667,2.280858709,769.0,8164.45,18255.189999999995,59716.12999999999,0,0,0,0,18255.189999999995,59716.12999999999
1,14,25.84444442,19.40000011,442.8148148,2.284544909,0.0,8164.45,18255.19000000001,77971.32,0,0,0,0,18255.19000000001,77971.32
1,15,27.93666643,18.36000004,437.6666667,2.263020778,0.0,8164.45,18255.189999999988,96226.51,0,0,0,0,18255.189999999988,96226.51
1,16,25.76111115,18.63611121,440.1666667,2.271633208,1139.340000000001,9303.79,18255.19,114481.69999999998,0,0,0,0,18255.19,114481.69999999998
1,17,24.57499993,20.48437488,440.90625,2.276629098,2265.82,11569.61,18255.190000000017,132736.89,0,0,0,0,18255.190000000017,132736.89
1,18,24.61428555,20.83428568,441.5714286,2.287541914,769.0,12338.61,18255.189999999973,150992.08,0,0,0,0,18255.189999999973,150992.08
1,19,21.46764705,21.37058813,442.8823529,2.307218285,0.0,12338.61,18255.19,169247.27,0,0,0,0,18255.19,169247.27
1,20,20.0222221,24.23703709,442.7037037,2.312672156,0.0,12338.61,16080.037700000015,185327.3077,0,0,0,0,16080.037700000015,185327.3077
1,21,21.50303031,21.40606059,443.969697,2.307958762,0.0,12338.61,11479.111000000004,196806.4187,0,0,0,0,11479.111000000004,196806.4187
1,22,20.59062487,21.08750021,449.4375,2.312802374,769.0,13107.61,6902.937099999981,203709.3558,0,0,0,0,6902.937099999981,203709.3558
1,23,19.85666663,22.5833334,445.9,2.315488879,0.0,13107.61,2336.0455000000075,206045.4013,0,0,0,0,2336.0455000000075,206045.4013
2,0,23.92571417,18.29142859,445.1142857,2.304572814,1255.08,1255.08,0.0,0.0,0,0,0,0,0.0,0.0
2,1,21.27352945,20.29117652,446.3823529,2.320072805,0.0,1255.08,0.0,0.0,0,0,0,0,0.0,0.0
2,2,20.93437487,20.60000008,445.71875,2.317028157,0.0,1255.08,0.0,0.0,0,0,0,0,0.0,0.0
2,3,21.81290319,18.80000013,444.2580645,2.322948802,0.0,1255.08,0.0,0.0,0,0,0,0,0.0,0.0
2,4,20.55454543,20.5575758,446.6969697,2.310974779,1280.8000000000002,2535.88,0.0,0.0,0,0,0,0,0.0,0.0
2,5,23.37647045,18.09411764,450.0588235,2.308745545,0.0,2535.88,0.0,0.0,0,0,0,0,0.0,0.0
2,6,23.08285697,18.29428569,458.0285714,2.312887355,1267.94,3803.82,0.0,0.0,0,0,0,0,0.0,0.0
2,7,23.40588222,21.01764701,466.9411765,2.313168301,0.0,3803.82,0.0,0.0,0,0,0,0,0.0,0.0
2,8,24.81333326,18.34999987,468.0333333,2.313830066,0.0,3803.82,0.0,0.0,0,0,0,0,0.0,0.0
2,9,23.67878775,20.94848471,474.0909091,2.303434798,1235.7899999999995,5039.61,0.0,0.0,0,0,0,0,0.0,0.0
2,10,25.67037053,18.75555568,474.5925926,2.294481587,1287.2300000000005,6326.84,4950.56,4950.56,0,0,0,0,4950.56,4950.56
2,11,26.46874994,18.77812514,458.34375,2.292923979,0.0,6326.84,18255.19,23205.75,0,0,0,0,18255.19,23205.75
2,12,26.07352936,18.35294123,451.2647059,2.29585919,1267.9399999999996,7594.78,18255.19,41460.94,0,0,0,0,18255.19,41460.94
2,13,26.52333342,18.19333324,449.4333333,2.306509781,0.0,7594.78,18255.189999999995,59716.12999999999,0,0,0,0,18255.189999999995,59716.12999999999
2,14,24.77941165,19.88235289,466.3235294,2.30642283,1261.5100000000011,8856.29,18255.19000000001,77971.32,0,0,0,0,18255.19000000001,77971.32
2,15,25.38749973,19.73750011,462.7083333,2.308520178,1280.7999999999993,10137.09,18255.189999999988,96226.51,0,0,0,0,18255.189999999988,96226.51
2,16,26.87419338,19.96451624,450.2580645,2.294821508,0.0,10137.09,18255.19,114481.69999999998,0,0,0,0,18255.19,114481.69999999998
2,17,25.14166654,20.27500006,451.7166667,2.314713566,1242.2199999999991,11379.31,18255.190000000017,132736.89,0,0,0,0,18255.190000000017,132736.89
2,18,23.90666656,21.24333334,451.85,2.321114341,1229.3600000000006,12608.67,18255.189999999973,150992.08,0,0,0,0,18255.189999999973,150992.08
2,19,21.85499989,22.06333329,447.2833333,2.327334762,0.0,12608.67,18255.19,169247.27,0,0,0,0,18255.19,169247.27
2,20,20.40166661,22.82666674,448.1166667,2.335051723,1287.2299999999996,13895.9,16080.037700000015,185327.3077,0,0,0,0,16080.037700000015,185327.3077
2,21,20.30499989,22.21499999,450.7333333,2.338693837,0.0,13895.9,11479.111000000004,196806.4187,0,0,0,0,11479.111000000004,196806.4187
2,22,20.16333326,21.89166667,452.9666667,2.340641089,1197.210000000001,15093.11,6902.937099999981,203709.3558,0,0,0,0,6902.937099999981,203709.3558
2,23,20.17499994,22.6516667,452.7666667,2.342372012,0.0,15093.11,2336.0455000000075,206045.4013,0,0,0,0,2336.0455000000075,206045.4013
3,0,20.51666657,22.40166667,452.6666667,2.341091843,1280.8,1280.8,0.0,0.0,0,0,0,0,0.0,0.0
3,1,20.53333321,22.23666658,451.55,2.333699481,0.0,1280.8,0.0,0.0,0,0,0,0,0.0,0.0
3,2,20.31372542,21.49803921,451.745098,2.337615191,1300.09,2580.89,0.0,0.0,0,0,0,0,0.0,0.0
3,3,20.46326517,21.09591842,451.6530612,2.334929919,0.0,2580.89,0.0,0.0,0,0,0,0,0.0,0.0
3,4,20.37333323,20.41333326,451.9666667,2.344697905,1306.52,3887.41,0.0,0.0,0,0,0,0,0.0,0.0
3,5,20.55918367,20.18775508,451.1836735,2.340935099,0.0,3887.41,0.0,0.0,0,0,0,0,0.0,0.0
3,6,21.63749988,19.47500001,448.375,2.341798906,1210.0699999999997,5097.48,0.0,0.0,0,0,0,0,0.0,0.0
3,7,23.88421049,19.39824563,447.5087719,2.336853793,0.0,5097.48,0.0,0.0,0,0,0,0,0.0,0.0
3,8,25.5433961,17.77547156,456.0754717,2.326462863,1242.2200000000005,6339.7,0.0,0.0,0,0,0,0,0.0,0.0
3,9,24.86499983,18.01499999,461.25,2.327082348,1267.9400000000005,7607.64,0.0,0.0,0,0,0,0,0.0,0.0
3,10,24.77999999,18.53818189,458.8363636,2.332801203,768.9999999999991,8376.64,4950.56,4950.56,0,0,0,0,4950.56,4950.56
3,11,25.06792432,18.65283012,469.3584906,2.333586499,1267.9400000000005,9644.58,18255.19,23205.75,0,0,0,0,18255.19,23205.75
3,12,25.14333321,19.28833319,484.5333333,2.335141889,1325.8099999999995,10970.39,18255.19,41460.94,0,0,0,0,18255.19,41460.94
3,13,25.29999987,20.36500012,466.85,2.332058676,1338.67,12309.06,18255.189999999995,59716.12999999999,0,0,0,0,18255.189999999995,59716.12999999999
3,14,25.22999976,20.83833329,457.8666667,2.332419324,1300.09,13609.15,18255.19000000001,77971.32,0,0,0,0,18255.19000000001,77971.32
3,15,25.34666656,19.72166659,458.8,2.330165501,1171.4899999999998,14780.64,18255.189999999988,96226.51,0,0,0,0,18255.189999999988,96226.51
