내부온도관측치,내부습도관측치,co2관측치,ec관측치,시간당분무량,시간당백색광량,시간당적색광량,시간당청색광량
29.4083330154418,57.8916666666666,506.9,1.23336527744929,0.0,0.0,0,0
29.2661016108626,58.5389832318839,508.28813559322,1.23283673747111,769.0,0.0,0,0
29.2583332379659,57.6716663360595,507.733333333333,1.23205274740854,0.0,0.0,0,0
29.0883336385091,58.039999961853,509.433333333333,1.23271656831105,762.5699999999999,0.0,0,0
29.2616664250691,58.0916667302449,505.233333333333,1.2325657069683,0.0,0.0,0,0
29.1466670354207,58.9450000762939,501.033333333333,1.2327467461427,769.0000000000002,0.0,0,0
29.6833332061767,58.3849999109903,502.033333333333,1.23107212781906,769.0,4127.5294,0,0
30.883333269755,57.5633333206176,494.666666666666,1.20461040933926,769.0,13224.183400000002,0,0
32.2616669654846,56.9516665140787,491.666666666666,0.899380674461523,768.9999999999995,18236.6254,0,0
31.4966664632161,56.9233334223429,490.983333333333,0.169858698609944,769.0,18255.19,0,0
31.7549996058146,56.9700001398722,493.116666666666,0.0006185393528236,769.0,18255.19,0,0
32.4416664123535,57.5316667556762,488.683333333333,0.0,769.0,18255.19,0,0
32.7833327611287,57.4566666285196,489.7,0.0,769.0,18255.189999999988,0,0
32.8416668574015,57.2366667429606,489.05,0.0,769.0,18255.19,0,0
32.8700008392334,57.3616666793823,493.5,0.0,762.5699999999997,18255.190000000017,0,0
32.7683331807454,57.8516667048136,496.833333333333,0.0,0.0,18255.189999999973,0,0
32.6466657638549,57.9133331298828,502.95,0.0,762.5699999999997,18255.19,0,0
32.5749988555908,57.7966664632161,498.883333333333,0.0,769.0,18255.19,0,0
31.5599999109903,58.2883334477742,501.4,0.0001056039152899,0.0,9693.815300000017,0,0
29.843333085378,59.6333335876464,501.666666666666,0.0021724391098056,769.0,9.282299999991665,0,0
29.6750000317891,59.8366668065389,499.983333333333,0.0034849606454372,0.0,0.0,0,0
29.5766669591267,59.8950000762939,498.283333333333,0.0039375552209094,769.0,0.0,0,0
29.6250003814697,60.1366663614908,498.883333333333,0.0038319498766213,0.0,0.0,0,0
29.6533336639404,60.4383331298828,502.283333333333,0.0037866903701797,769.0,0.0,0,0
29.7416666030883,61.0150000254313,507.733333333333,0.0035453065065667,0.0,0.0,0,0
29.7644066568148,61.5389829732603,507.016949152542,0.0041423733030461,0.0,0.0,0,0
29.8366666793823,60.404999923706,504.95,0.0034246146795339,769.0,0.0,0,0
29.7600001017252,60.1366668065389,502.366666666666,0.0036207391686427,0.0,0.0,0,0
30.1550001780192,60.5316666285196,504.466666666666,0.0023685618439534,769.0,0.0,0,0
30.1683335622151,61.2733329137166,509.283333333333,0.001991400552409,0.0,0.0,0,0
30.6383334795633,60.3083334604899,510.966666666666,0.0014332027776011,762.5700000000002,4050.1769,0,0
31.5283331553141,59.4516667048136,501.633333333333,0.0001659486103259,762.5699999999997,13211.807,0,0
32.9949995676676,59.3350001653035,497.983333333333,0.0,762.5700000000002,18245.907700000003,0,0
33.4200002670288,58.5233333587646,498.75,0.0,769.0,17945.78,0,0
33.7416662216186,58.8500007629394,498.533333333333,0.0,769.0,17945.78,0,0
33.7766663869222,58.5900000254313,492.983333333333,0.0,769.0,18255.19,0,0
33.9700004577636,57.2566664377848,490.283333333333,0.0,0.0,18255.19,0,0
33.9316677093505,56.7800006866455,489.6,0.0,769.0,18255.189999999988,0,0
34.2749993642171,55.9833339691162,488.466666666666,0.0,769.0,18255.190000000017,0,0
34.2949995676676,56.0216663360595,488.783333333333,0.0,768.9999999999991,18255.19,0,0
34.5216663360595,55.6633326212565,489.383333333333,0.0,762.5700000000015,18255.19,0,0
34.410001373291,55.3599995295206,490.366666666666,0.0,0.0,18255.189999999973,0,0
33.5549999872843,56.6583335240682,490.983333333333,0.0,762.5699999999997,9792.826500000025,0,0
31.6333331108093,58.2266665140787,491.566666666666,0.0,0.0,24.75279999998748,0,0
31.3616665522257,57.4466667175293,497.733333333333,0.0,0.0,0.0,0,0
30.9633331934611,58.2200000762939,501.75,6.03456515818834e-05,0.0,0.0,0,0
30.9483331362406,58.7683334350585,505.916666666666,3.01724746047208e-05,769.0,0.0,0,0
30.7033336003621,57.8716665267944,505.383333333333,0.000150862627197,0.0,0.0,0,0
30.7033331553141,58.8283332824707,512.683333333333,0.0001056036611165,769.0,0.0,0,0
30.4349997520446,58.8133335113525,518.666666666666,0.000497847610192,0.0,0.0,0,0
30.3516663869222,58.9999998728434,523.1,0.0009202641619291,769.0,0.0,0,0
30.1300004641215,59.3150002161661,523.983333333333,0.0016293252614559,0.0,0.0,0,0
30.115000184377,59.1649997711181,527.533333333333,0.0017801903692695,762.5700000000002,0.0,0,0
29.9149996757507,59.3033333460489,533.133333333333,0.0024439940529797,0.0,0.0,0,0
30.2916666984558,58.8883333206176,536.7,0.0021271788088294,769.0,4124.4353,0,0
31.4166664441426,58.4233332951863,531.483333333333,0.0002866392712652,762.5699999999997,13248.9362,0,0
32.701666577657,55.0450000762939,521.916666666666,0.0,769.0000000000005,18239.7195,0,0
33.0883329391479,54.6449996948242,523.733333333333,0.0,762.5699999999997,18255.19,0,0
33.2916662216186,54.0833333333333,526.3,0.0,769.0,18255.19,0,0
33.3433335622151,53.8950009663899,519.516666666666,0.0,762.5699999999997,18255.189999999988,0,0
33.393334643046,53.7049994150797,516.383333333333,0.0,769.0,18255.19,0,0
33.5599991480509,53.7416663487752,517.066666666666,0.0,768.99999999999,18255.19,0,0
33.6916669209798,53.6066663742065,514.35,0.0,769.0,18255.19,0,0
33.7416667938232,53.8750006993611,515.216666666666,0.0,383.2000000000098,18255.19,0,0
33.7183327992757,53.0049997965494,515.133333333333,0.0,762.5699999999997,18255.19,0,0
33.6583331425984,51.8383332570393,512.383333333333,0.0,0.0,18255.19,0,0
