내부온도관측치,내부습도관측치,co2관측치,ec관측치,시간당분무량,시간당백색광량,시간당적색광량,시간당청색광량,시간당총광량
1.2952711860657236,2.907818409587266,26.541215732968915,0.011189163078993146,101.10672718680759,9136.745206393729,488.8592352178391,0.0,9625.591498520982
1.459289661022275,2.884051185758614,25.843950418987028,0.008068796848729569,101.43126739717444,9131.54720387324,488.40011980611723,0.0,9619.947314202682
0.8578444513884727,3.087535404964385,15.943611468535295,0.003962765650894611,102.46947337226052,9121.310033757401,487.7793203693155,0.0,9609.089266695346
0.7629726285405682,3.081170049992507,201.09355719074873,0.002758196071001781,101.43126739717444,9131.54720387324,488.40011980611723,0.0,9619.947314202682
1.0023203536347975,2.817011519335565,20.22949567835495,0.0057039388418230015,107.18521650628877,9125.445034173468,488.03464705917185,0.0,9613.479671506955
0.8578444513884727,3.087535404964385,15.943611468535295,0.003962765650894611,107.18521650628877,9125.445034173468,488.03464705917185,0.0,9613.479671506955
1.0993562245254136,3.5657994603896586,14.929052957398376,0.01236350628392702,102.17645170208026,9146.781841627286,489.2400117267811,0.0,9636.021815724336
1.0023203536347975,2.817011519335565,20.22949567835495,0.0057039388418230015,101.44390203796583,9137.628269674524,488.583317177274,0.0,9626.211111994193
0.6168561355798955,3.1739306669806138,18.722893243490958,0.009052472220343272,102.8216124920778,9107.695261731657,487.6121702769697,0.0,9595.297863074617
0.40737676175524973,3.1453704457106277,30.618426279070988,0.0034034115645928823,102.17645170208026,9146.781841627286,489.2400117267811,0.0,9636.021815724336
0.3724054659368957,3.299726925873525,175.07701262413775,0.0036548699762593622,102.95473088143918,9116.662959044643,487.58132783772606,0.0,9604.244286882373
0.3666197654500998,2.929446499299649,51.99756820627574,0.0029989569956921144,107.09305804965855,9139.080584255986,488.65036591084674,0.0,9627.730328383732
0.24359982622895812,2.945382610674163,11.546059764334293,0.006772781656905398,101.89583023906668,9092.80335954635,486.2057694207338,0.0,9579.008777830215
0.5354703070434218,2.552985913052698,31.423294563011904,0.009235718281763321,97.63817275061898,9100.242972689777,487.3967716591663,0.0,9587.629043671472
0.37555255369722684,2.606731934053593,31.143160419254244,0.005379817857137708,100.69422666696425,9116.725706416713,486.7971891050898,0.0,9603.512293993504
0.1544265528327986,2.4587923699128194,35.77634784302105,0.0054495677034544065,100.65851611595846,9110.773208214876,487.600943508992,0.0,9598.371459854714
0.2195945757730168,2.174414506153863,58.843435161924646,0.006188751894986675,108.23639221545977,9147.669494856767,489.45613974783595,0.0,9637.124873179719
0.2254014263288631,1.9726277694600038,40.82417000889902,0.004564047038334568,102.21456765964342,9144.541650995265,488.4284577143167,0.0,9632.963065364282
0.24306765222090684,1.9454624685702362,107.32443306981152,0.008222347124963359,100.69358120023111,9116.20638015088,487.79494151289146,0.0,9603.980129127787
1.9898404072697369,1.1477845918451521,40.1216487056086,0.00928046401452424,101.76581319186444,9131.669774876076,488.3839288796399,0.0,9620.05370375572
1.2156361277388235,0.6260325857643722,33.39729913537298,0.003854015985052993,102.87644047981588,9146.63300792424,488.3839288796399,0.0,9635.006487228284
