DAT,obs_time,내부온도관측치,내부습도관측치,co2관측치,ec관측치,시간당분무량,시간당백색광량,시간당적색광량,시간당청색광량
0,0,28.16903572858419,74.01540529543915,464.0015872064116,1.8387453686118234,53.88852489009163,11914.310968102738,0,0
0,1,30.977988129486228,67.52589101104128,347.6289889181532,2.536643403076214,55.78283826897632,500.8185742707469,0,0
0,1,30.147716763505095,77.12517372035703,377.1889946623545,4.08949014338646,130.00354547212183,15146.327665762085,0,0
0,2,24.069608274450545,72.64541211351282,440.46662534829693,2.07609352288456,60.07365417474669,10148.269650777182,0,0
0,5,26.157432300367727,71.00422277548255,440.4837305516626,2.518101216600846,63.04335378388725,690.7802087715179,0,0
0,5,35.04614060571437,69.14839750731215,428.91544948614427,0.0,123.32932308440733,10792.944159104622,0,0
0,6,29.75352639820335,76.34219684900053,522.3309961334804,1.1204915830504518,126.62360413336215,0.0,0,0
0,7,28.08664804351373,72.8849718828622,531.3245588441142,2.348534793060516,126.17484672043982,640.7540436046075,0,0
0,8,29.0657518180356,72.78885055293856,334.92813599129687,3.275103939187206,128.60283363872287,15981.681238810797,0,0
0,8,35.77457361151914,67.66702175535968,434.7281347102733,1.825669531813415,115.00362091433375,17812.04649693252,0,0
0,9,30.798956369125328,71.98222780030333,480.90104609399555,2.426668415716984,119.84406237151158,20041.097002878007,0,0
0,9,31.11894830119553,67.1941128920459,521.8827585191536,2.490982361603398,60.65937875482625,5689.958390528496,0,0
0,11,29.573174543464475,65.61519171000526,414.47446572022454,0.0,57.12861237686681,0.0,0,0
0,12,36.924277727659224,72.02696840017218,338.61423723810026,2.2415683896759644,63.05782424730028,17584.577655753223,0,0
0,14,30.849608422931436,75.35393310347975,528.6376268652161,3.453166093418849,55.3882505451847,12933.433147958107,0,0
0,14,32.7505219720174,75.75256778815908,487.6491938499787,2.977985330366756,119.4069596089916,3337.110719945571,0,0
0,15,34.9281637851459,74.66935655232794,439.55591931413255,2.258066066652368,120.43953702322264,1102.6355533486765,0,0
0,16,32.87252107803239,75.83823874036243,432.43564689955116,2.4011732386867277,121.85447282442877,0.0,0,0
0,16,29.418386249573206,70.32387814142041,451.0274761693985,2.247417654869623,121.46681740242306,3876.9413879962053,0,0
0,16,29.601897193996916,62.06311699379482,340.1327445605161,1.833653991620187,118.5443689554367,739.2810989846207,0,0
0,17,27.684667230276617,76.68835007730038,395.0210732417065,0.0,121.4285001457258,18485.154811621545,0,0
0,18,32.28921599761348,73.69714342206947,388.2877853862935,3.7676491324048373,119.52912352572827,1477.9644566787151,0,0
0,18,34.40971488816524,72.01635122749155,382.37345043158484,0.0,56.79470636885278,18385.08625072147,0,0
0,18,25.700825298181943,75.46000001597724,430.58524180272934,2.733492575032586,122.66895331006621,5168.187658772749,0,0
0,19,40.0,71.14936024500831,428.36173474953273,2.050268272033137,118.34463729473553,2420.857319413089,0,0
0,20,40.0,77.02001670447166,460.6179473909448,2.5001628024115483,120.15525198279713,17896.38796852877,0,0
