DAT,obs_time,내부온도관측치,내부습도관측치,co2관측치,ec관측치,시간당분무량,시간당백색광량,시간당적색광량,시간당청색광량
0,4,22.49674276435391,78.47348875461745,473.5468036551063,2.0613377777212,840,18628.227081664023,0,0
0,5,21.638008228921425,72.80123327222671,458.0537052427554,2.7134274179490627,154,5248.800021381008,0,0
0,5,22.514326185871663,79.73275031991537,395.9104243352236,0.019765212170903407,831,18919.649671197432,0,0
0,5,26.275028240490066,79.22032901763207,513.465536782966,0.14228757417127028,127,18431.479385748455,0,0
0,7,23.73832218248107,82.58834552324123,482.13664719173994,1.3789356313369527,317,18712.52068569719,0,0
0,8,22.114650718421874,76.82938266335775,526.8147924681468,2.004269544426317,720,219.55404930567076,0,0
0,9,24.87330125272353,76.50303025188856,625.8084121685151,1.8549126735514134,23,17231.092385747343,0,0
0,10,27.035892360037494,70.54301204350462,485.0825483186655,2.7756650459579175,184,15175.981686420699,0,0
0,11,27.364172273614177,79.66555357932698,501.43670001504006,0.41010762542615387,3,280.7740914983371,0,0
0,11,23.93224473852746,75.72476407134509,415.4115711043762,2.1577868128985633,795,0.0,0,0
0,15,23.25001177136727,72.71869705194337,519.2341904824683,2.382066611279393,0,17883.517959802903,0,0
0,17,22.876191563915427,79.73367190692596,398.468157431086,2.0762304452768046,316,15963.85510076419,0,0
0,17,26.313601291618482,79.0296889949971,539.2364241631695,2.7089144903017646,803,18784.342840554073,0,0
0,18,26.918801848469577,76.5201948254075,455.5119143751952,1.9051170167069655,133,17025.578853128816,0,0
0,22,25.718239935916277,78.75391163062004,548.7224390835212,1.4476160670594456,193,1069.18265678893,0,0
0,23,23.4694571236604,77.67792678927948,491.93803597906356,1.9423645714336626,36,1171.1795793890783,0,0
1,1,22.343023523917253,78.81678955671639,488.6835647454436,1.5134968326730427,152,19077.596180470482,0,0
1,2,25.717765431274714,77.37787762178701,481.4335172997905,0.33123363346028023,128,17664.44366044291,0,0
1,2,25.48375881980732,79.92480479580284,385.1395371677769,1.254786023685643,292,18387.07627207913,0,0
1,3,24.427173935651144,77.29266859930485,429.0292893228503,1.4643119391068131,224,1316.1004074461275,0,0
1,4,22.597096797710822,79.98805057126928,541.8304394936505,1.0782815751313912,272,14202.011488531132,0,0
1,5,22.327507605179036,76.26585868689976,470.73589107788376,0.8186498384837461,78,18926.494859990456,0,0
1,6,23.72418491669528,76.34795745497627,677.8748346830112,0.3961885509947707,0,711.6154664682815,0,0
1,6,27.95012062905283,78.8474683718612,500.97639522288335,1.7743333353138886,738,13114.229524326514,0,0
1,7,22.950228524487482,79.88381070688736,614.9762957188767,2.0901375126482273,49,10510.413068743508,0,0
1,7,26.060776688841504,77.9682805500963,555.8707110634008,2.122001820748017,836,16625.892759921197,0,0
1,9,23.83826393723298,75.73797996045633,395.76842993484223,1.3175590745631036,772,18394.001983818758,0,0
1,9,22.069707867472445,82.15631296466528,632.9092157995981,2.3756014849178184,192,0.0,0,0
1,9,22.1744084962452,74.61011496475604,476.1161190352227,3.0748070607900972,826,17282.076141579906,0,0
1,9,22.547538197805956,82.08503715931802,481.9222784342821,3.0447075840718223,264,912.0974788444669,0,0
1,10,25.013567333195894,76.72832021576814,530.1170071741475,1.9698612935981223,843,9112.129913647448,0,0
1,10,22.21251303378946,79.5595265052961,457.15610261049477,2.0282339373887264,327,0.0,0,0
1,12,21.173112390662943,78.77711153695647,477.1317670635515,0.8846376487669239,73,0.0,0,0
1,12,24.917109748670846,74.65073698684544,391.6922347229571,2.2455949422556776,309,17840.855766110744,0,0
1,12,24.08816724277577,77.823459518785,542.3609901630905,2.190330169447857,757,17339.5825469451,0,0
1,13,22.66968122370611,78.11906748003949,421.9080646156881,2.847210931006165,0,16363.40235072934,0,0
1,15,23.898374805136164,77.66749593332669,526.6047587421192,0.8835015890636982,172,14500.491039041033,0,0
1,17,22.098682443119117,78.3469904622233,439.0976480676539,0.5793227173226471,795,19091.94577675578,0,0
1,20,22.0029248223291,80.83141807573905,462.1536881111093,0.749189413812567,213,0.0,0,0
1,20,22.541006116217858,67.31129410516502,413.7726823583551,0.5415495057253399,260,16732.791512637737,0,0
1,20,26.20279499722481,73.11027240142562,477.7621117708366,2.166041488525572,92,587.4721128109013,0,0
1,20,23.79710632632096,79.51128820063222,467.03533208741135,1.797757627222929,251,10563.67954338717,0,0
1,21,25.16530936404198,74.22510589908691,430.36915029939814,2.2471749686787788,797,0.0,0,0
1,21,22.891010470449203,78.0103522786124,571.4116249676807,2.1796036641329404,767,18985.582906961925,0,0
1,21,25.847298426597025,80.3547294330875,534.5242531670916,1.3802036411338086,5,18658.77353640828,0,0
1,21,26.504222218497752,75.49291040081137,474.3305631330084,2.426287458543695,261,0.0,0,0
1,23,21.897420427463423,80.49524320673413,367.03494667911195,2.61736177412548,837,17002.88306125932,0,0
2,0,23.434026649237982,80.3069179014688,535.2840136188679,0.0,111,3191.7416262662837,0,0
2,1,24.504569686088715,77.69998175379739,489.2219764063303,2.1096344804620832,779,19215.38917666708,0,0
2,4,23.313728092608155,73.30104252239974,445.2420629501443,0.9173356578600292,122,3319.4447190214096,0,0
2,5,24.778357205157036,77.22855745143536,488.030164262091,0.0,168,17574.579604564333,0,0
2,5,26.303172146840986,75.1499873754014,438.11120343287564,2.7237623026931956,767,819.3298553715666,0,0
2,5,21.75899416465325,73.94086690995292,635.6141707668452,2.6728532620136374,289,17606.38077640925,0,0
2,13,25.71393330052629,80.55501052104057,523.3079900664987,1.9894991904680939,763,0.0,0,0
2,18,25.46880113842923,74.52340114021162,496.46754262427055,2.05181626178555,747,18029.641389311986,0,0
2,19,23.42634106660979,72.3481712855522,613.721206828694,0.06863406650511746,200,0.0,0,0
2,20,25.37136490428566,76.44502269295862,608.4633857531505,1.1845442528829853,753,16745.15530879846,0,0
2,21,25.472976625566698,72.65375680817682,432.5716144226589,1.9447202734682363,765,754.9481460690857,0,0
2,22,22.647740395569944,79.36147037770596,506.345510986914,0.22649966596535598,113,13516.973505114562,0,0
2,22,21.861573099769096,74.56344210038088,456.7489256702658,1.812826327920121,156,9270.254654754932,0,0
3,0,22.491330503756085,79.1039479450121,438.5625406767401,0.6643929871687413,835,8769.904762549892,0,0
3,0,21.65039499766219,75.8001142371358,453.3464370602683,0.9708716675845416,309,0.0,0,0
3,1,23.68714810790294,81.4422668734501,551.1938058147622,0.0,797,17383.458759977468,0,0
3,2,22.701971470661885,78.30306301366149,472.66238773561565,1.9285403652418474,332,6829.209047755823,0,0
3,2,22.052632000120422,77.79683778170109,492.87484464658354,1.437561395076735,108,1637.3892855474382,0,0
3,3,23.001517505385102,83.90095692498635,436.15814084563146,2.1276064399288184,810,0.0,0,0
3,3,22.849214431684953,79.98744411410789,413.19447985442906,0.503364639601128,138,18102.60709572276,0,0
3,5,22.403488934405445,78.60887102503432,525.3064012131686,2.666435417296614,95,18990.453571975217,0,0
3,5,22.218055758452515,73.37982457931699,561.234362432593,1.8838778779165672,0,7941.934803275099,0,0
3,8,23.579225904284876,73.89002392175202,401.6474290714455,0.9615423660874172,83,2492.652927582059,0,0
3,8,25.860556031096998,79.86818167377862,426.5202917075115,0.9581088105328923,293,1410.8485765841992,0,0
3,9,22.648494336623475,77.28968261217149,471.72644990669204,0.6836555515155684,220,13363.16847504077,0,0
3,9,22.857224585534876,79.21803474515016,443.8379365750734,2.041371092721231,788,16958.996959051517,0,0
3,9,26.4809598591784,79.2557262882554,471.8101559226962,1.10948086521511,258,17992.462295925496,0,0
3,11,26.720100302427564,81.41492382321873,597.6722823036561,1.5077766329048674,247,19066.961065872983,0,0
3,12,24.320782437446535,78.50330455036377,399.8457598054855,2.3522367826590864,241,19476.91678885525,0,0
3,14,24.72223351194963,81.52000243145463,382.29879053825647,1.468430491357564,14,18934.005800603154,0,0
3,15,23.41752237113764,77.72418691457537,513.1470931206971,1.7250060153768614,824,6714.981432851466,0,0
3,18,22.24208855520752,76.40215773507043,403.6060220594937,3.3567419344913842,41,21614.9186633958,0,0
3,21,23.984752237165875,76.83670764978304,442.1737743879965,1.9812599489543863,145,0.0,0,0
3,22,24.749159559634503,77.33817886061536,622.899107874555,2.214979889243202,333,18458.49321223919,0,0
4,0,27.390691495371993,74.10393111324359,469.30253445261224,1.9827276113858296,748,0.0,0,0
4,1,24.66330315680196,79.053355926577,484.2746159438251,0.33239213669751577,57,20073.412699311575,0,0
4,1,22.109729831048128,73.23648057040594,499.1377171012381,2.9616215747014594,121,2152.0684250251793,0,0
4,2,25.329291596216166,79.02469741988426,405.62540392910427,2.64781402976789,323,695.1037860914779,0,0
4,3,22.95620016288674,81.12645610041422,389.4679324552904,1.755921555606604,79,379.1553718577015,0,0
4,5,23.3828401952725,79.35515523686969,550.7270433996705,0.6296530719923685,793,1562.4487566836447,0,0
4,5,22.116571299755705,80.13229927975507,392.87023175535484,2.2093175904859,337,2221.7636865837585,0,0
4,6,25.2843927015961,75.42742025007904,479.345342556397,0.25720853252129516,317,14447.165197366648,0,0
4,7,25.64293508808362,78.85894829873487,479.46697298538464,2.0339284947119634,4,652.4563272511266,0,0
4,8,22.622628300181834,74.32780739766486,441.20343660827575,0.9335108549954284,778,5857.465742110367,0,0
4,8,22.137673395382933,79.14866986230741,409.7403700850508,0.3311399137531427,162,18688.150831080995,0,0
4,10,22.246767886652723,77.92422839670068,431.2883359283924,1.275307339167428,791,17404.646839597495,0,0
4,11,25.552828020379735,80.41495997144548,437.1237672331734,2.284658748455349,192,17914.05709834723,0,0
