DAT,obs_time,내부온도관측치,내부습도관측치,co2관측치,ec관측치,시간당분무량,시간당백색광량,시간당적색광량,시간당청색광량
0,0,25.63095225698823,80.36146981539063,394.2124368593301,1.4901255943177076,1196.2564573777722,22717.24523672003,0.0,2046.0043393037236
0,4,27.6682165890716,72.27317351319533,408.6663096758157,0.6716211140602992,1469.8712528653198,18340.373695128463,3094.899064999574,0.0
0,4,22.61981201118284,83.43861753544174,663.6747576830032,1.3336289560531642,538.2965568763765,0.0,426.1396246509121,2830.9360967135613
0,5,22.192837469389637,79.51837172455599,497.09412456751147,1.3800907628366361,38.47903787160801,0.0,1753.9128622446333,2176.0119459056327
0,6,26.69262772779197,78.66950176706904,974.9346452849134,1.5131638308093176,715.3885698242556,13527.740274621032,1360.5226447760615,2290.052173670389
0,9,24.6994623229292,37.01384472483188,466.2662270256616,1.514074344142081,1220.5383297038677,15870.282792572034,1097.615690577315,2434.4630657173607
0,10,23.15606179268433,81.3614263141888,551.2573420311495,1.5684948903463778,1078.4577006955883,1012.8557354914026,1170.8154207961138,3162.560107373725
0,14,26.607317709692772,62.605403577113435,450.80738875277166,1.4880684205799193,541.4748892019243,19849.972844959975,1707.2723245751886,2936.582378107632
0,15,22.135411262321536,82.09766833674193,574.8831020278443,1.587301182297548,576.4776003968169,17339.135225994127,2683.256965502623,1550.2276195419863
0,21,27.68622677492922,49.5755588946984,374.89063522194687,1.4686970944899904,835.7136917662856,5609.747783395718,409.70530137032745,0.0
0,22,25.466115900765146,74.55914822258693,841.1363772094722,1.4894777706086524,0.0,10443.10258770433,0.0,0.0
1,0,23.76104202061643,75.62767286689544,465.6523913602361,1.3184769207508829,525.1800730109684,19465.704073205732,0.3571576108919814,2139.253642170598
1,2,19.902619332972172,79.13886072201362,389.2250318403984,1.5420443910963215,0.0,14690.728541960696,527.6567309475383,228.17990239075334
1,2,25.619470695212318,86.18642621720069,566.2868186263971,1.3400416023023891,2501.7453619217126,8813.758054884502,795.7342950495135,3852.4652275434496
1,2,23.73568731079459,49.066465890435,991.0854206021106,1.596619637358765,802.7703367715357,1203.4748377637245,43.83814771491683,944.4844706746636
1,4,23.07525925582639,78.25806270261135,443.5470702301791,1.500794338131731,1102.2465365092103,1504.0614987082786,524.0951269548954,1806.380392628324
1,5,24.72878488062971,47.22149490082212,425.7892927394527,1.5090896633434585,1815.6241665101318,14995.626434244698,868.5150796152542,3448.468223929172
1,5,22.83913597262224,79.14470449536833,566.0837853058647,1.6122018105912383,585.4478307318319,18676.462017370446,316.52031930101487,1234.30316769604
1,5,25.724277505004938,76.5677273057437,943.3781714325034,1.5374241924325742,1743.6809246424186,19422.248270591674,0.0,2643.786091071905
1,6,25.053176987135213,82.6952321757636,537.7547872067604,1.3790160163116318,473.627009536714,740.1719000882725,0.0,3572.5059593228575
