DAT,obs_time,내부온도관측치,내부습도관측치,co2관측치,ec관측치,시간당분무량,시간당백색광량,시간당적색광량,시간당청색광량
0,1,27.559616531496324,60.59774066876074,660.7579293073467,0.21081541061224537,756.0561846088036,16393.471861079524,1456.0765023443232,2063.2606147761
0,2,25.058851254867697,51.59046269226511,645.0001333959597,2.5306387908509724,801.9149133204705,18740.06946906055,1271.8770839196975,0.0
0,3,28.583738571347446,58.66775951007,650.9396754116021,2.5624129026018774,795.2088179298065,19524.57310752962,1320.7020498877005,3580.5527246995407
0,4,20.923551732940133,56.135299769428656,633.2215662199457,2.4614534654217435,0.0,4554.1634782527235,2916.541367660208,0.0
0,6,22.215747763967894,58.39965546485752,612.5144696966114,2.422593605485182,785.3641960710347,5117.673808639702,1364.1564958551571,337.9699345795764
0,8,25.072065991502754,58.94898782325178,663.9161303521915,2.387419567202912,57.7632296286524,0.0,2847.7936853266388,0.0
0,11,24.113672607102213,68.32523907765628,468.4372203465,2.474093972297991,0.0,0.0,1299.3842460997298,0.0
0,13,20.357201678797182,58.07354309575234,471.62259265518475,3.5658979676867792,782.7127496292247,4432.501953843571,43.85436802074135,1674.0676002391099
0,14,19.545483146713703,58.98735316414361,766.8452634072346,3.4589323194779023,756.8361031000259,5259.704448552492,2159.939389140682,721.3585833658555
0,16,25.000911107920277,47.03522465204321,420.6380995201153,2.201420207815695,769.9945539605119,18098.94550092358,715.46270891226,2999.0693359046386
0,16,21.497901962503892,56.566011446053594,824.3826232920018,3.538934633157302,771.4669427626338,17880.566751164766,1726.5371331116319,3329.50085169726
0,16,26.302710208878498,43.507566219717546,531.7039898847785,2.9860950670053388,100.73088671170977,18240.898604363843,1872.7168531014322,2818.7247063540867
0,17,32.51079480360254,54.30621301556479,398.6335631004505,3.22831810557713,11.480335016706427,11157.881184185515,1796.553531597709,2955.095099600477
0,17,33.60434599339344,54.66895282394655,536.0331603624321,3.551290282110677,784.418838141267,0.0,1696.4331969695288,0.0
0,18,23.600211135386807,65.68324647610649,872.1200042953858,2.487761017378373,783.740960652691,16137.255864824918,1267.0740585269425,948.7404791727341
0,19,19.495468214076,46.82540438981243,507.15056695672,2.105432671948542,94.04948031753675,16790.157967564184,18.82552384033654,2721.3650814937155
0,23,17.814010148629677,63.72056199591829,488.8408779811955,2.39168746781068,28.758105102105432,402.6519212277981,45.443128256116864,150.78240442926347
0,23,25.687634829068617,52.22348856530977,535.8017095979017,2.074242919746781,0.0,13945.080130608185,763.4537893851895,0.0
0,23,29.912383967811454,59.8162149665399,612.7919353181092,0.7006628404237139,783.0191889090086,1656.1196848743277,0.0,3757.4569111474275
1,1,30.526186592326574,55.32506052208984,595.1040366774432,2.2056100348497676,0.0,90.37173832101018,612.0596848483676,1014.1546794752495
1,1,23.86463421545354,59.950454306213295,483.59527945476134,0.33302959632801615,758.9538312363809,15108.242121537347,0.0,125.80534665131947
1,1,24.672962002231422,58.00464788389487,511.0033889187778,0.2584908300318379,0.0,1902.6687304211373,2732.5020983351383,3219.5160930576676
1,2,23.183697957409986,74.35542669814635,476.5785033573938,2.608878473701488,785.3299464189183,3819.5048928063097,1094.319545876233,2241.0260832460945
1,2,30.64394039253129,48.00725535711766,588.0608336611688,3.891325757616177,800.7059399940516,9874.397069232075,669.7435019591807,649.8149208368692
1,2,24.177231742628837,55.89846860645156,474.77959178367314,3.702585431179353,0.0,6642.680492249214,47.127502790046464,2982.112922929778
1,4,31.81371820966084,61.17312966944996,674.5008042829006,3.1990642581181707,810.8074286160836,10196.315470389767,3701.8681671070303,66.880559813214
1,6,24.403192198875427,65.11284731920463,562.943094913391,2.360581273878326,35.64402731057479,17240.657792922768,2134.115339994495,1291.538786097985
1,8,18.77381042754326,66.1136866045611,428.5569648245687,1.5053502193766466,0.0,13862.666749223574,1714.2579934832286,1668.6376357839604
1,8,33.621943633904195,59.31739801980404,716.477251839354,3.5682245108980135,0.0,8129.431341652509,1439.7320358412621,841.1357463140513
1,11,29.249437138885796,59.549462887622944,574.4019196212655,4.2714451332545496,125.69564649446437,3670.1284315895973,1322.6177980901562,2369.0142936192065
1,12,31.67741358055379,45.892358553831016,552.2823908290961,2.194948157086797,749.7267127094589,7897.98392301525,1359.8874368134939,2046.3166888045644
1,12,35.442630648528784,41.75319608434389,558.5369883030702,3.2992814295906276,806.7928831622858,1122.62476035335,822.6166905534876,1693.2351080534108
1,13,22.640503969413686,61.37074382999656,528.1931794934601,0.0,16.562147126688952,8058.209072636484,89.36696822157765,370.6012681632663
1,14,35.66604193783284,51.58286139117244,496.138928000851,3.189943124031585,772.9158817238675,5561.922778875604,1251.5276995060976,1167.6715985612439
1,14,31.381762089094295,63.23198995576202,478.0919182071873,2.7126563620128055,91.91319163469312,10036.250693854907,1409.844710153457,0.0
1,14,30.476620540818136,71.54297812544425,424.0854695841335,2.594957904857935,0.0,6570.792236284353,2317.7233951411326,2243.728054806712
1,14,26.283686050290235,59.29125606692423,455.0342008104085,0.6864573803551153,795.0156737529487,1430.2055731923986,61.64249547030567,781.0833821584696
1,15,28.10145389515744,48.808894646357025,475.48980004817037,4.143179776989555,778.6987894471686,19128.156646891894,2060.998313532716,531.2595394914547
1,15,33.99451815801818,43.00339369549861,534.3390531320745,2.9428663837785054,0.0,5947.704388314184,1728.1765607537654,2149.99547753326
1,15,26.371580341999636,62.77660722115492,511.1965975580721,2.2256913022653593,0.0,16829.571997305226,1871.7884112863212,2014.512025737059
1,18,33.87375486451569,62.62481337436574,544.4989399294204,0.0,793.987364809018,5650.109340072265,724.3070002067246,720.4327462018817
1,19,22.452764468679383,65.03778513765137,792.1675963754884,3.919961386739164,0.0,13424.66077170345,1147.762202096044,3007.1024238126115
1,21,25.172585393907195,54.05146960648763,870.7259020628536,1.9940827648363466,28.224972649444968,0.0,1323.6520922624188,1049.3285962649693
1,23,22.775478183947016,56.77534836697906,679.3195907258141,0.5646225540613998,758.8253775953443,4244.481329756352,1276.2750926072813,2969.59317390211
2,0,26.472276868690013,42.49771444417859,516.1122017866587,2.376396771696736,789.1883391209801,12536.999170555013,3385.2379314243713,0.0
2,1,18.074293343639987,74.04402740406901,558.8378758944705,2.1061656487795606,776.7815241982494,1064.797328297734,1394.182343746271,544.9643417150803
2,1,27.513994249141593,61.30727502753255,454.15842301774643,3.990526383383569,768.4084506400263,18152.07056124133,1427.9103241649648,0.0
2,3,22.596385774293008,60.82803460772099,451.605377665899,2.392275590768959,781.9573832875676,0.0,974.3871425831145,0.0
2,4,30.805369510192484,39.96755266070476,577.7438710480261,2.689786902600889,0.0,10732.981779218397,67.30340909112377,1808.6156317877844
2,5,33.76788976297276,69.19259879189475,665.72848807672,0.36997884504694933,104.79929098380146,0.0,0.0,2159.8416284498408
2,5,24.346874284797124,62.28393669895841,581.1453145346466,1.9291614012819418,815.0288091034053,11959.352185472042,706.8388959022423,0.0
2,6,27.76451878322084,64.92859315202527,527.6184047036852,1.8266072283309471,0.0,12284.535667929733,615.4370993516116,722.6573907987572
2,6,21.29298486462504,64.74140056525235,556.9151966322795,3.488686504848978,46.361721730527215,9346.856089442927,243.33405787452946,2317.325269947293
2,8,30.67477558457197,63.02180649278721,526.0861185307064,3.7009026312485673,756.3694119152689,15988.470595109504,1847.4256063190692,1816.5140733907438
2,8,18.922312194472607,67.95869623319777,374.2528808536651,3.902449554559933,0.0,6263.290127310261,336.9321509076208,2213.9575469822203
2,8,26.139365854545776,48.79432560548063,751.5860401530999,3.1518603535894942,770.0289929818025,5303.860705986481,470.51649590029393,763.0914287429301
2,9,30.549835136341464,54.39853608148153,588.6282012190597,3.4107777082171813,824.6934013744242,7494.328684192946,25.55681098041905,963.7626410359459
2,9,32.57748601701542,66.15894907418436,489.3868436779705,3.5347075256074363,771.1511470136405,0.0,723.0423466762736,597.711919958409
2,10,31.522411245147392,47.57490060111471,507.75965687305586,1.9098896318064829,0.0,3009.022245131552,1056.8676995848284,0.0
2,10,24.809541563099152,66.52075470405072,703.0235634051695,2.538147094594865,92.56084531506006,0.0,696.8576860384704,1826.1861155201957
2,10,18.386170277965743,65.91280312742198,807.9014256015001,0.540019209200801,0.0,1944.041492535981,289.191015642328,802.1726491493748
2,11,19.81959634011072,59.382041178327725,578.9459901661444,3.399573540374603,74.09337352163004,3118.7366985200624,23.22244533390593,312.0565578613896
2,13,24.43155195374862,70.29939953086888,549.8455412009735,2.0915049937224914,0.0,543.7940508505544,617.5691126379323,2905.9025996144305
2,14,29.717657853157455,56.98986678501543,595.8853525975567,1.2229568436399572,789.2201779037297,18023.0227101684,0.0,3406.853922771464
2,16,30.77002534356248,65.31474343028118,457.05026298339374,1.3861213727245394,764.797828948769,18020.12671497558,1052.0652723181302,1066.4299164927822
2,17,18.165174944393062,61.87452659386423,491.34476527311494,2.157268844342291,25.219936739977545,0.0,0.0,2028.4000796620232
2,17,33.06022234005952,59.13768475858547,413.4919003267858,3.4918876498714173,0.0,1196.6640254968388,1260.878714062396,0.0
2,17,26.172882657210273,55.44476623584033,938.9598253026204,3.363538738113908,27.566454170088903,17598.11160165117,792.2535612862462,704.8977679628335
2,18,18.92098493864582,61.665576690950516,595.5636609852303,0.668989687913017,62.390843529304405,8116.083433426673,0.0,814.4478527491469
2,18,31.89991996162848,42.97183905382376,465.79489981652534,4.4321875743771715,770.6218604533452,16869.36774557995,1655.4293775502338,0.0
2,19,21.980333675119773,79.82789766912427,589.2849156777429,2.988585376895933,0.0,17368.232026296915,1430.1040391992387,2047.157281373591
2,19,22.161969776056445,59.306023866079485,641.813306015569,2.630030717032646,50.683587307960345,10405.468881080738,1012.5019153134183,3283.8030213822867
2,19,29.368761181635357,77.8454712017225,564.2600362547137,0.8996289528231638,738.8172238078279,16476.085154630575,2009.4618245462598,1850.9378449252604
2,20,26.83666896174306,44.056927731386416,490.1195586911741,0.7016834469596624,0.0,8644.641470291323,1496.6002909895315,2212.1269353513644
2,21,27.595117586348454,48.77411966381142,662.2770826443904,2.039210842265937,818.9374338782228,1131.3566494158758,92.22827595666936,2615.6748551415526
2,22,35.28376306892999,46.98500252392111,560.9497766327712,2.9710976044145982,756.8233059082886,3973.4275058479816,1518.5403380309758,2228.49701972045
2,23,27.202972964150206,72.49530306714007,508.7401164039636,3.4358057036650838,804.5738613702777,9277.086852270264,2420.6015878776348,2611.094023158793
2,23,32.17155983985085,61.67482907771396,526.6558014968169,0.06259419500849162,822.3672703515911,118.85867100699798,981.2527209477374,125.88492784557062
2,23,23.12487812544852,42.459784850297254,617.0788785429432,3.8351367010338246,94.62829135907872,11375.164298521033,0.0,579.4141540261817
2,23,27.2021369388722,65.09889738007152,592.8001881224362,4.316061814997764,789.559225823708,5786.0988188882,1288.6286036490576,2315.9019814744584
2,23,26.026983630961148,44.035293762247534,479.0458166866116,3.7415542874302457,37.554241941494226,16949.221454358278,1008.6755865600851,426.74441627903354
3,0,26.560193636354597,55.52989238210032,520.486876857651,2.393939582834612,774.8915027861459,4366.766472280102,865.3010180499623,2509.177965967853
3,0,23.728508631159073,60.82259830351638,469.19155582232725,0.2929964652595089,0.0,2766.505453888468,895.0753020488524,2669.4452385119066
3,1,22.863957552230328,47.68584927154126,376.1344358111214,3.50158968604445,0.0,17850.131656422993,115.33456953861719,120.83294469903922
3,2,22.157364353818664,58.601432382117885,545.5384029412003,2.34129566390604,0.0,10781.847205778391,1022.6199445517491,2462.102707100346
3,3,24.717531180813793,56.56512508939928,778.6290741242939,2.3252621641225337,814.7860293807593,8527.742926477105,779.8267817249887,1029.7997974069476
3,4,27.969570447652764,49.75590149320384,551.3506496092707,0.11985713667896047,0.0,10038.965420645301,1911.8677038350024,0.0
3,5,26.240675174065437,64.36789219617543,514.8545950374191,2.1611160044795943,773.852797952903,9471.679242333545,0.0,763.7758504301919
3,5,23.86373447255848,57.81000037517688,571.5899502318905,2.0474398084534724,0.0,14542.501941948125,3109.1740413432326,40.21432417461089
3,8,23.463704667190672,55.482009114443954,524.8080997732175,3.758832065924952,794.5816339782441,840.9503105878157,65.89947020194677,2680.2761409186473
3,8,32.07229608801794,62.34109567490812,431.3007233255009,0.4298684291497908,797.4612474830409,1027.7907744438307,1679.6677147909147,2851.040239664817
3,8,32.63213843347762,60.922882743115316,539.797337722855,2.8676223696805954,779.288068049274,13136.859864945021,1147.9257286513505,1878.9113681839635
3,8,31.345326281080162,64.31441331241555,556.8321230535502,2.9825176681766075,796.7669373647936,12066.714852334584,1298.2373841508022,842.5357798633034
3,9,28.34489231605844,55.58572348141122,513.631051487634,1.78513832640876,786.3017935226118,20773.23509514326,1822.4493898421756,252.18865235999306
3,10,33.234687234242095,67.9926421899027,471.78896626292817,3.3305258521331416,77.96937328676967,6262.258840527482,971.1807531361317,513.4492644383166
3,12,33.804785831779284,74.87498529989529,731.8025663582341,2.495656672856548,817.830378872489,15683.160382701843,1677.6457038271694,3085.1960722455447
3,14,28.955706119743688,58.470579744990204,486.9761350092465,4.226504981429497,781.1787141264094,18920.143979873264,51.94788352242529,2650.1789487958827
