DAT,obs_time,내부온도관측치,내부습도관측치,co2관측치,ec관측치,시간당분무량,시간당백색광량,시간당적색광량,시간당청색광량
0,0,18.56871561051892,48.39848284146855,461.20310180360167,3.760218354118669,2167.309279933575,0,8952.981677080918,128.08833853304364
0,4,25.99248840121826,71.46858833926382,449.64691119270594,2.6543415292357238,1652.1496879546412,0,9755.435397214758,0.0
0,5,26.99525422112849,82.34958500431443,559.5003326574525,3.7721456474224366,1139.295272819305,0,4923.15866450698,9725.51339260577
0,5,33.22798108001589,54.560070315995915,477.2173665144329,0.5703453526786982,3000.0,0,8220.968422976326,5732.463748246734
0,6,32.053367801510866,71.83901371110365,493.102820426279,1.74212183268957,64.34264160503207,0,1538.5399465088972,0.0
0,6,30.35189770165958,70.39218520250242,407.53065418293664,3.051160201091243,3000.0,0,2858.840276925346,9297.675198195277
0,6,24.7086073049548,57.98949787496598,539.972934137478,3.772343423510214,1914.9238585711398,0,0.0,0.0
0,7,26.311872957551554,68.85950846511712,419.7295254068085,2.7953522872369723,1888.6682436443975,0,8949.945285188498,7882.244760459815
0,7,29.79383332148908,78.81944027873178,456.4489379914693,0.44541931444163085,0.0,0,8410.040109196734,363.2886921174805
0,7,23.79175927500411,75.82854134019101,479.9607405524274,2.82977752894351,124.39341708305105,0,3083.4297568914626,0.0
0,8,33.68820248599705,65.61028845578976,485.58079487477954,1.1044361876525288,150.7844140073747,0,6164.807629898346,8611.327563541203
0,9,25.68764515269069,72.61521360407026,461.6709760105941,3.0451376999777335,2609.57755054277,0,10654.005649242474,8918.064427698773
0,10,23.904995663136113,80.69188540220367,520.0733799411282,2.3806215657022047,429.91069953100845,0,7223.230352759452,0.0
0,10,22.119653300688817,63.567418043977725,506.88651123707336,1.6111235548912517,1322.5982730459837,0,9643.18680252781,326.7349373457791
0,10,25.62248696355092,21.43830379475004,458.83395134997545,1.4507248034302636,0.0,0,9123.817713862627,4632.335363943366
0,11,24.227190536774415,77.92857599398943,532.2378926174141,4.4079876496326404,2489.016263042913,0,9403.524827468362,11524.839301570386
0,14,26.868933186533987,87.07494808789518,480.17209007499224,0.0,187.62456271571426,0,6081.993733138361,9028.458913667024
0,15,25.263560588997695,78.24189629332085,560.9004896906735,2.5088761395142187,329.28114329734854,0,769.7750123532492,4386.664702005277
0,17,26.308707397297685,88.5328277088749,417.74125120206634,2.9956483727001757,642.5322475479164,0,3541.8073133743337,9205.799042896619
0,19,26.858475203106988,69.86209255830511,401.5526186435851,2.3909854290164656,1313.6375100801904,0,9149.408315579922,0.0
0,20,21.137568317811485,66.14974169141927,432.94716518250385,4.279833505661643,1517.828031538862,0,4090.984319669122,0.0
0,20,25.199847074339434,78.71182689935256,412.2052165368683,3.023653621219448,1752.9747593101195,0,8994.312357227536,7952.815445094582
0,22,25.296809952703263,77.40631468006085,514.7723828993662,2.2209259657900904,975.9951624041855,0,9384.491060477256,0.0
1,0,24.936362772864396,31.327027626744563,479.36454040992066,4.218292516912582,3000.0,0,5139.640228848668,7287.093633438488
1,3,25.954395429729747,76.84238929227296,473.7965557847281,2.307282673824406,2213.5742751664084,0,0.0,7519.443891059367
1,3,26.801726160825524,40.37120094494325,515.5780553595391,4.37326893356277,2185.334747797897,0,3777.539686790442,244.8684760068062
1,4,19.67591956474266,39.324410366196624,485.2385969439674,2.3045734417579937,1350.8084787747157,0,10018.448720612303,364.7685926516082
1,4,27.17472581037717,63.967014247503066,543.3294134980031,2.4294588160780415,2731.3755054003104,0,0.0,9713.672132319578
1,5,24.886200272158323,63.191111832501704,406.54920232091627,0.043973484432770604,639.9819852497835,0,8849.612885033874,0.0
1,6,22.84743973876006,51.81270738816287,543.0750719574387,1.2041835939473242,2373.1363108713463,0,0.0,11251.91511273395
1,7,20.78762838679307,17.775754324233638,413.54913264524214,2.3168286751104468,1865.7249098475097,0,5177.72803414947,6457.523968058194
1,7,22.41478025503282,78.21798511592159,523.5649548905423,2.5784135593887076,1074.6989142518487,0,3487.497371905709,8228.694907329225
1,7,21.893366699633056,80.00817679337446,588.8715159333403,3.6415653509224346,1370.6436594605607,0,5450.380337946772,10363.5688587638
1,9,35.56489960104673,61.589449497491664,396.78604569179856,2.6184315964321923,1749.6991690286418,0,5902.6982659531495,8383.638873229373
1,11,30.98567004872467,73.75646078521152,465.581363126098,2.301189225757068,1818.8370843901548,0,144.78053416434278,10611.768882199463
1,11,25.2642214060956,39.661207190983795,511.79206667996084,1.195815276870714,139.17013556425613,0,0.0,398.56102206690997
1,11,27.180999966963604,78.45327110795986,449.45721254560783,1.0979025187736073,420.61515289631336,0,0.0,10830.625865131318
1,12,28.1960876854836,42.203912892559245,482.2862408000138,4.204112097054028,0.0,0,10190.185433211167,0.0
1,13,25.750563985203158,56.26084202122705,530.4577685796173,2.7113666559330203,1232.8692080168723,0,0.0,7226.506197861489
1,13,22.688778558116173,80.76989992651926,489.58030569652055,3.061206030224551,2843.8229442389506,0,6063.7411852386085,0.0
1,14,33.97869492143383,70.47510369366267,548.2047637807378,2.612760382758231,1075.0279657426963,0,0.0,7784.721440641636
1,14,22.325889495637334,42.58185028133433,413.68508779416936,2.866576744348142,1174.109639403096,0,313.43339137107415,0.0
1,15,26.795771610797086,56.31515565552439,447.435540697811,1.2107288036142867,0.0,0,7391.271211287979,0.0
1,15,28.711433901705078,79.34405237284889,410.1355629127814,2.6669928691750977,129.99305726921907,0,121.33104539103653,7487.789756507411
1,16,25.752154571376504,74.91320761365051,512.4923132441942,2.978787264929127,1414.0544616502686,0,280.14162341926374,4003.4770590126327
1,18,25.163824035995056,74.68873328572658,426.78247166451564,4.5770306475212825,250.01731343633227,0,5884.833898779055,9641.767385802641
1,18,26.959995975877945,79.23574631802686,435.3801930441524,2.618140546338069,3000.0,0,6627.050308214862,10043.760318473676
1,18,26.392475732670164,73.69342299651942,496.75272762480495,0.4832809278744946,1989.1745861656314,0,4607.9722890075145,394.0338679159701
1,19,25.724953411610137,65.81158396676845,381.53875023057014,0.4064298648621001,597.8791413065144,0,3141.5042253645024,4812.560452677541
1,22,25.517831459190727,77.8540132587431,498.63695968771447,2.4930592134284826,2553.3344588621867,0,8789.084139159186,0.0
1,22,26.537085101669504,78.01963459468027,413.7686713221464,2.4113900779666366,42.98683284267441,0,4621.471978680114,8913.762046005018
1,23,24.89098104409702,51.903359906966834,392.8263047531438,3.1815250848650147,57.37446791109684,0,9029.154122649057,59.28277241255427
2,0,20.373944227459315,49.1256522716012,513.2060000740343,0.0,1249.2173915278954,0,8510.412232028808,0.0
2,0,26.97604287240322,73.18872882584283,408.3106017249622,2.516558963357923,1212.2564290387777,0,4555.926684751932,214.16789878093573
2,1,26.084985384043623,65.70967239082822,473.90812415155136,2.325407076108767,2039.8792691203648,0,690.3598191633635,31.904798126582985
2,1,27.70015556310576,85.23385474405947,539.501918440174,2.8250603063963013,974.4739116941978,0,9997.9265736124,10131.146513760834
2,1,28.22401317549967,83.3326028345918,450.6925091915264,4.086479244210392,3000.0,0,0.0,0.0
2,2,26.85586911160489,65.01681436704537,424.5727605156736,0.8804304046539053,1744.5588706484662,0,0.0,7915.826318183355
2,3,25.751479481734215,73.64494667432699,598.0244102566177,2.6060552178342187,1771.2283630519696,0,3629.6832423170504,109.66538829417617
2,5,23.961908955484805,69.8868534179997,409.1160377797578,0.8850765193500886,1387.897836962424,0,2792.4990789246262,3939.635838556086
2,5,28.148027488772758,54.76643623785074,395.54262772774734,2.7873576407880547,669.9318695393982,0,9335.208402821285,0.0
2,6,40.0,54.70099313524186,378.33759875532326,0.0,1585.848307606476,0,3458.520034399352,161.0975089966345
2,6,27.39710508721975,73.89503486863768,491.036166443335,2.4327064347086798,1062.094691197276,0,0.0,8409.741928684218
2,6,29.02546152453531,51.957070442833796,396.6530176275329,0.0,829.9901723704909,0,5237.129555177742,34.33120267905303
2,9,36.90573191330846,66.65482833537604,410.31694587075583,4.405220292024885,3000.0,0,9907.38215226225,2304.942779584483
2,9,28.0353700639768,73.91123660314793,512.2945625181554,2.934497510753498,1500.4300523897641,0,6912.329572083786,0.0
2,11,28.493184845695392,80.20983707896903,443.99892691245276,3.9550199450799477,767.9664815560145,0,595.6110132817071,0.0
2,11,23.627173311530285,55.33444672960594,554.2830970708812,2.7092592641257838,908.6844831525184,0,0.0,331.1625752477035
2,12,22.31901172672482,38.52699280922362,437.6972337253276,2.601689950983774,1377.469193286136,0,8868.938446198956,168.29519523836714
2,12,35.039322742834386,41.7135920430391,482.66407000201184,2.5063717108185273,2001.5034573004818,0,7195.200027807698,6105.349825195433
2,15,24.070831624564004,47.26244761210267,430.9660967512115,2.6883214417313446,1324.3344150689488,0,2208.7122007391845,0.0
2,15,27.252846640596328,64.69674439113447,510.45363227826954,0.7066145618058484,1631.442016358863,0,9087.930476285854,7355.5618650411925
2,16,25.17410633614754,30.932401000196943,398.4312186568231,1.5256592226367973,219.16092049149083,0,6107.586616772602,3302.288253641518
2,17,23.525271736642576,51.01917333359172,435.48751826935677,2.939078074598598,479.382571076623,0,7891.7219633618115,258.4282609178782
3,0,25.2466597036977,25.65876664676989,585.7160546355789,0.49868592914502086,1056.6273310373992,0,3305.8413777379174,4622.154531613829
3,1,23.87456935474189,41.110941187045775,401.2758395321589,1.6472731511495906,898.7989349657212,0,2639.5421651728902,9448.698863005555
3,1,25.953411126050256,54.72323854803467,398.1386224600143,0.0,2533.770815270625,0,2903.1523682825946,8855.926201819497
3,2,23.175589827314717,33.57261459028132,417.0681605833902,0.0,69.23951630255755,0,5889.116454361452,10448.484985275181
3,3,25.808615270632547,69.84972358744987,529.1147747163133,3.130308312067115,1563.9479185956563,0,9062.491260050941,9969.52519337941
3,3,28.537341403516383,67.42786098050762,437.8888423288819,2.8280546413549583,660.9178863549565,0,3092.9559290096367,2280.84354563746
3,5,23.083491962632202,58.04079174757649,475.96467957936915,0.0,1649.999137919199,0,9618.321659743493,0.0
3,8,38.3352392509195,82.63984095009013,439.0107713201542,2.448472594421884,1352.816679824135,0,7399.511635468883,8453.495596719968
3,10,26.011609927909088,67.34575867667819,508.86844710836203,2.8835929158573563,1425.773875468046,0,0.0,8565.61734506808
3,10,31.157308939975028,74.90603765490464,380.5361230595628,1.7319628973299679,82.41235859196473,0,0.0,106.99462420914375
3,10,26.620984764026637,69.24712771942937,414.4551921359223,2.9181721065720874,2438.5983825114267,0,2985.01851852297,48.131342902112046
3,11,24.979178263253303,72.32021902923765,481.82684230114756,2.592684044463272,3000.0,0,6629.073233002959,107.04033635411298
3,11,27.303224414046227,86.45027212356477,454.56797385411016,0.322755709677531,1375.7621677056065,0,0.0,7815.76109201503
3,14,26.805730338479858,59.005827936333425,487.95884132825404,3.396463653872468,854.9788937860357,0,7320.403208025415,7004.072653457758
3,15,24.686142585042983,65.58254199654431,527.0851233723901,1.9731014986079354,1296.146747704227,0,9252.68824946758,0.0
3,18,30.822995250913447,75.2998945420158,491.1687947310379,2.7762207359991975,0.0,0,0.0,0.0
3,20,27.21201915086242,75.03734483761602,444.65865615990197,3.1961417170945325,3000.0,0,0.0,0.0
3,20,25.62224577099851,79.11539263736982,509.03112928633516,0.701933983448509,1451.7760961447343,0,921.5901753351627,0.0
3,21,25.219768617814086,59.61562949823948,501.4619845226361,3.8057018156789826,2121.775792405596,0,9737.927196401582,11320.485883444208
