내부온도관측치,내부습도관측치,co2관측치,ec관측치,시간당분무량,시간당백색광량,시간당적색광량,시간당청색광량
22.25500005,75.9073337,457.25,2.035894736,126,0.0,0,0
22.25593218,76.27417288,454.7288136,2.029018964,0,0.0,0,0
22.2966101,76.29694842,454.0677966,2.02493571,126,0.0,0,0
22.21206892,77.30421081,453.4655172,2.042485003,0,0.0,0,0
22.26500003,77.65966604,454.3333333,2.027479219,126,0.0,0,0
22.31525421,77.65000046,454.4915254,2.016414804,0,0.0,0,0
23.48644059,75.42813511,450.3389831,2.01831661,252,17636.37,0,0
25.61499983,75.69381871,450.6833333,2.02544407,252,18255.19,0,0
26.74915243,75.17223539,452.4237288,2.029652866,252,18255.19,0,0
26.73684197,74.31647092,459.3508772,2.023691706,252,18255.19,0,0
26.89833317,75.81155235,465.55,2.022785566,252,18255.19,0,0
26.90714274,73.11214455,467.4285714,2.016701173,252,17326.959999999992,0,0
26.83793094,74.98577471,475.7758621,2.018511139,252,18255.19,0,0
26.94912258,73.13458342,508.6315789,2.01745801,252,17017.54999999999,0,0
26.89499992,73.94026132,487.3666667,2.009511431,252,18255.19,0,0
26.84833333,75.5618044,497.5333333,2.003791056,252,18255.19,0,0
26.81874985,73.90333341,491.71875,2.006039377,252,10210.53,0,0
27.18999996,69.9200002,435.5833333,1.983458169,252,0.0,0,0
26.08333327,69.68833237,447.2333333,1.961841863,252,0.0,0,0
25.16666657,70.08666598,456.8333333,1.969689023,252,0.0,0,0
23.69999997,73.29166641,484.8166667,1.976546071,126,0.0,0,0
22.7758621,74.35517212,500.1034483,1.981507162,0,0.0,0,0
22.49491523,74.62711826,492.6101695,1.986750314,126,0.0,0,0
22.26166655,75.16333389,495.6166667,1.993468742,0,0.0,0,0
22.25500005,75.9073337,457.25,2.035894736,126,0.0,0,0
22.25593218,76.27417288,454.7288136,2.029018964,0,0.0,0,0
22.2966101,76.29694842,454.0677966,2.02493571,126,0.0,0,0
22.21206892,77.30421081,453.4655172,2.042485003,0,0.0,0,0
22.26500003,77.65966604,454.3333333,2.027479219,126,0.0,0,0
22.31525421,77.65000046,454.4915254,2.016414804,0,0.0,0,0
23.48644059,75.42813511,450.3389831,2.01831661,252,0.0,0,0
25.61499983,75.69381871,450.6833333,2.02544407,252,0.0,0,0
26.74915243,75.17223539,452.4237288,2.029652866,252,0.0,0,0
26.73684197,74.31647092,459.3508772,2.023691706,252,0.0,0,0
26.89833317,75.81155235,465.55,2.022785566,252,0.0,0,0
26.90714274,73.11214455,467.4285714,2.016701173,252,0.0,0,0
26.83793094,74.98577471,475.7758621,2.018511139,252,0.0,0,0
26.94912258,73.13458342,508.6315789,2.01745801,252,0.0,0,0
27.06744172,74.40465155,467.4418605,0.033014147,252,12685.81,0,0
27.04237278,75.25762707,476.4915254,0.0,252,17945.78,0,0
27.04833333,74.87166659,470.5333333,0.0,252,18255.19,0,0
27.0949152,74.79491476,469.0,0.0,252,18255.19,0,0
25.85689643,73.76724125,520.3706897,0.0,252,17945.78,0,0
24.50999997,74.3683328,467.8333333,0.0,252,18255.19,0,0
23.48166663,77.14500033,466.8166667,0.0,126,928.229999999996,0,0
22.78166666,78.41833318,471.3833333,0.0,0,0.0,0,0
22.36833302,78.81499952,473.9166667,1.326549861,126,0.0,0,0
22.21403503,78.92280686,487.245614,1.976774774,0,0.0,0,0
22.18644094,79.18983072,487.6271186,1.968366118,126,0.0,0,0
22.23833342,79.36499977,474.2833333,1.972567525,0,0.0,0,0
22.28333346,79.12583345,467.3333333,1.972787525,126,0.0,0,0
22.26499999,79.64250027,465.4833333,1.981019644,0,0.0,0,0
