내부온도관측치,내부습도관측치,co2관측치,ec관측치,시간당분무량,시간당백색광량,시간당적색광량,시간당청색광량
29.77499978,59.36833356,515.65,0.974514145,0.0,0.0,0.0,0.0
29.5389832,58.17796597,516.0508475,0.973802011,0.0,0.0,0.0,0.0
29.6133337,58.78999977,520.5166667,0.975807524,0.0,0.0,0.0,0.0
29.43166641,59.03166676,522.2666667,0.97775402,769.0,0.0,0.0,0.0
29.60833371,59.28666719,521.9833333,0.986602879,0.0,0.0,0.0,0.0
29.46666654,58.90000064,511.6166667,0.986013812,0.0,0.0,0.0,0.0
30.03666671,58.67333323,515.4666667,0.993915041,769.0,4087.3061,0.0,0.0
31.38999993,54.57999986,507.0833333,0.999229499,0.0,13217.9952,0.0,0.0
33.02499892,51.01833344,502.2833333,0.995592619,769.0,18242.8136,0.0,0.0
32.09499995,51.22333323,501.4666667,1.00116317,376.77,18255.19,0.0,0.0
32.46666619,50.31333357,503.8333333,1.004300605,0.0,18255.19,0.0,0.0
32.99166629,50.50000025,499.8666667,1.002776722,769.0,18255.189999999988,0.0,0.0
33.50000013,50.12166665,498.5833333,0.998806897,769.0000000000005,18255.19,0.0,0.0
33.41666794,50.85333366,497.95,0.99844834,769.0,18255.19,0.0,0.0
33.57833303,51.62833303,500.65,0.997385444,769.0,18255.19,0.0,0.0
33.27333298,53.67999992,503.1333333,0.999562454,769.0,18255.19,0.0,0.0
33.27999999,54.33166676,508.4333333,0.999524033,769.0,18255.19,0.0,0.0
32.9933335,54.95000038,506.3833333,1.001701045,762.5699999999997,18255.19,0.0,0.0
32.07666645,56.7483331,507.15,1.004377453,0.0,9604.0864,0.0,0.0
29.97999967,59.25666676,505.4666667,1.014237954,0.0,9.282299999991665,0.0,0.0
29.73000002,59.45833321,504.4333333,1.017221699,0.0,0.0,0.0,0.0
29.49166663,59.80166658,501.2166667,1.019654799,769.0,0.0,0.0,0.0
29.53166679,60.03166669,501.4,1.02075611,0.0,0.0,0.0,0.0
29.34999943,60.90666676,503.3,1.022382474,0.0,0.0,0.0,0.0
29.47666658,61.42166672,508.3666667,1.022792262,0.0,0.0,0.0,0.0
29.37627071,62.20862073,507.2586207,1.024306523,0.0,0.0,0.0,0.0
29.64166695,60.62499955,506.2666667,1.022958767,769.0,0.0,0.0,0.0
