내부온도관측치,내부습도관측치,co2관측치,ec관측치,시간당분무량,시간당백색광량,시간당적색광량,시간당청색광량
27.68000005,73.02666651,466.75,0.0,61.7,0.0,0,0
27.76999966,73.11999982,464.5166667,0.0,61.7,0.0,0,0
27.76666648,73.13000069,466.2333333,0.0,61.69999999999999,0.0,0,0
27.8966663,73.48833389,468.4666667,0.0,61.70000000000002,0.0,0,0
27.92166637,73.54333344,471.55,0.0,61.69999999999999,0.0,0,0
27.82833319,73.63499997,475.0333333,0.0,61.69999999999999,0.0,0,0
28.05166655,73.62166786,485.6833333,0.0,123.40000000000003,4269.858,0,0
29.69833323,72.09333356,486.9,0.0,123.39999999999998,13326.2887,0,0
31.13333324,70.11833382,481.5166667,0.0,123.39999999999998,18249.0018,0,0
30.75833314,69.29333229,506.3,0.0,123.39999999999998,18255.189999999995,0,0
31.25666669,69.50166626,568.7333333,0.0,123.40000000000008,18255.19,0,0
32.09333309,69.76333338,602.3166667,0.0,123.39999999999986,18255.19,0,0
32.58833275,69.4316672,631.3166667,0.0,123.40000000000008,18255.19,0,0
32.84333356,69.21166598,621.6,0.0,123.40000000000008,18255.189999999988,0,0
31.18499994,67.54305042,549.0,0.0,123.39999999999986,18255.19,0,0
30.10999997,69.52333285,537.6833333,0.0,123.40000000000008,18255.19,0,0
31.29499976,70.35833333,652.6666667,0.0,123.39999999999986,13898.697199999997,0,0
31.2466665,71.61166585,686.3,0.0,123.40000000000008,4721.596600000019,0,0
30.06666667,71.45499967,662.7833333,0.0,61.700000000000045,6.1881999999750406,0,0
29.53500013,71.97833316,500.8666667,0.0,61.700000000000045,0.0,0,0
29.25499992,71.87166684,455.6666667,0.0,61.69999999999982,0.0,0,0
28.87666636,71.67500038,459.0666667,0.0,61.70000000000027,0.0,0,0
28.57000027,71.66999969,463.1333333,0.0,61.69999999999982,0.0,0,0
28.5649998,72.26333351,462.8333333,0.0,61.69999999999982,0.0,0,0
28.88833291,72.42500076,471.0,0.0,61.7,0.0,0,0
29.06833359,72.36166674,468.8833333,0.0,61.7,0.0,0,0
29.12000046,71.61166712,467.9,0.0,61.69999999999999,0.0,0,0
29.2133338,71.46833344,465.8166667,0.0,61.70000000000002,0.0,0,0
29.22833354,71.37000046,464.55,0.0,61.69999999999999,0.0,0,0
29.29499931,71.2149999,456.8333333,0.0,61.69999999999999,0.0,0,0
29.71666632,71.21666692,454.1333333,0.0,123.40000000000003,4269.858,0,0
