내부온도관측치,내부습도관측치,co2관측치,ec관측치,시간당분무량,시간당백색광량,시간당적색광량,시간당청색광량
15.81309526,68.96904643,60.4,1.035800495,0.0,0.0,0.0,0.0
16.81428574,67.5571418,126.8,1.037028209,0.0,0.0,0.0,0.0
17.81547622,66.14523717,193.2,1.038255923,0.0,0.0,0.0,0.0
18.8166667,64.73333254,259.6,1.039483637,0.0,0.0,0.0,0.0
19.81785718,63.32142791,326.0,1.040711351,0.0,0.0,0.0,0.0
20.81904766,61.90952328,392.4,1.041939065,0.0,0.0,0.0,0.0
21.82023814,60.49761865,458.8,1.043166779,0.0,0.0,0.0,0.0
22.82142862,59.08571402,525.2,1.044394493,0.0,0.0,0.0,0.0
23.8226191,57.67380939,591.6,1.045622207,0.0,0.0,0.0,0.0
24.82380958,56.26190476,658.0,1.046849921,0.0,2763.0313,885.318,559.2405
25.82500006,54.85000013,724.4,1.048077635,245.57,13614.04,1538.9640000000002,971.23
27.17166662,55.87166665,677.7666667,1.042728859,119.57,18255.19,0.0,0.0
27.36000013,55.55333341,663.7666667,1.039522167,245.57000000000005,17945.78,0.0,0.0
28.07666674,52.96999995,645.5166667,1.038175352,239.14,18255.19,0.0,0.0
28.15833321,52.01833331,627.9,1.037059426,126.0,18255.19,0.0,0.0
28.49666665,51.17833341,612.15,1.036379592,119.57000000000004,17945.78,0.0,0.0
28.36499964,50.95333303,607.9166667,1.036084582,252.0,18255.19,0.0,0.0
28.61833375,50.311667,611.2333333,1.035353438,252.0,18255.189999999988,0.0,0.0
28.6416666,51.18833332,619.8166667,1.035122565,245.57,9768.073700000008,0.0,0.0
26.31999982,57.17166665,624.8333333,1.0337116,126.0,9.282299999991665,0.0,0.0
25.45666647,58.62333317,628.9833333,1.035981953,0.0,0.0,0.0,0.0
25.49499998,58.46166681,625.6166667,1.037213331,0.0,0.0,0.0,0.0
25.3766662,58.56333332,621.0833333,1.038201022,0.0,0.0,0.0,0.0
25.44333312,58.30833282,615.9666667,1.038714111,0.0,0.0,0.0,0.0
25.31333268,58.5933335,611.25,1.039278452,0.0,0.0,0.0,0.0
25.36949122,58.52372813,607.5762712,1.04011849,126.0,0.0,0.0,0.0
24.69666688,57.76500009,596.2333333,1.040214805,0.0,0.0,0.0,0.0
24.30499967,57.9266667,590.2333333,1.041253773,0.0,0.0,0.0,0.0
23.73499982,57.75499999,584.2,1.043100808,0.0,0.0,0.0,0.0
23.86333303,59.00999997,586.2333333,1.04426808,0.0,0.0,0.0,0.0
23.90499996,54.83666668,578.3333333,1.046371651,252.0,4105.8707,0.0,0.0
25.76499993,52.86166662,579.7166667,1.048616356,126.0,13221.0893,0.0,0.0
26.98666658,50.60166696,581.5666667,1.047000178,252.0,18245.907700000003,0.0,0.0
27.23833326,50.5983333,583.8833333,1.045448136,252.0,18255.189999999995,0.0,0.0
27.19833323,50.78833338,588.6833333,1.044883756,252.0,18255.19000000001,0.0,0.0
27.24499998,51.16333313,591.6,1.044203939,252.0,18255.189999999988,0.0,0.0
27.16833312,50.22000008,804.4333333,1.045204423,245.57,18255.19,0.0,0.0
27.21499987,51.93499991,679.9333333,1.043549778,252.0,18255.19,0.0,0.0
27.14999994,53.3333334,630.2833333,1.044691364,252.00000000000023,18255.189999999988,0.0,0.0
27.47833328,54.38166656,625.7833333,1.039688913,213.4199999999996,18255.19,0.0,0.0
27.69999978,53.69833355,650.15,1.037764891,252.0,18255.19,0.0,0.0
28.05666688,51.77833347,649.4333333,1.0360461,252.0,18255.19,0.0,0.0
30.40166655,48.50833346,635.25,1.032646982,252.0,9740.226800000004,0.0,0.0
33.62999999,48.04333356,628.2,1.020666762,0.0,12.376400000008289,0.0,0.0
35.87833347,48.81666667,621.4833333,1.007301241,119.57000000000016,0.0,0.0,0.0
36.85666637,50.65,612.5666667,0.996411289,0.0,0.0,0.0,0.0
38.06833337,50.94000034,603.1333333,0.986124205,126.0,0.0,0.0,0.0
38.3016669,52.7733333,598.15,0.977478923,0.0,0.0,0.0,0.0
39.25666695,52.45499967,591.1833333,0.967922978,119.57,0.0,0.0,0.0
39.31864373,53.93898295,588.6440678,0.961631541,0.0,0.0,0.0,0.0
39.86500053,53.67833328,585.2666667,0.954377877,119.57,0.0,0.0,0.0
39.93500112,54.38833351,584.0666667,0.949490872,0.0,0.0,0.0,0.0
40.0,53.73166688,578.85,0.94260005,119.57,0.0,0.0,0.0
40.0,55.17166678,579.15,0.940255567,0.0,0.0,0.0,0.0
40.0,54.20499986,577.0,0.940717331,119.57,4093.4943,0.0,0.0
40.0,49.74166654,569.9,0.937266913,245.57000000000005,13258.2185,0.0,0.0
40.0,46.82999999,564.2,0.928980813,126.0,18245.9077,0.0,0.0
37.89999975,49.1433335,585.0666667,0.945322154,80.99000000000001,18255.19,0.0,0.0
34.036667,49.51999995,589.25,0.970103523,125.99999999999989,18255.189999999995,0.0,0.0
32.68166695,41.46666629,741.3,0.983815378,252.0,18255.19,0.0,0.0
31.59666669,44.90333328,672.05,0.994577067,126.0,18255.19,0.0,0.0
31.5583333,46.03333365,608.8333333,1.00136243,119.57000000000016,18255.19,0.0,0.0
30.72333307,46.88166631,582.5,1.006685559,245.57,18255.19,0.0,0.0
30.72333291,46.58999933,586.7166667,1.01095686,252.0,18255.19,0.0,0.0
30.12333352,47.15999997,596.55,1.014355971,245.57000000000016,18255.19,0.0,0.0
34.7233332,41.86166662,614.1333333,1.009994861,245.5699999999997,18255.19,0.0,0.0
38.6716664,40.9016667,640.8166667,0.989074369,252.0,9523.639799999975,0.0,0.0
33.26000004,53.37166691,651.8,0.992614557,0.0,6.188200000004144,0.0,0.0
29.54499995,57.45999908,659.5833333,1.002183354,126.0,0.0,0.0,0.0
28.079661,57.15500011,655.1166667,1.007993893,0.0,0.0,0.0,0.0
27.05833324,56.93666655,645.85,1.013496566,119.57000000000016,0.0,0.0,0.0
26.33999996,57.03333321,635.75,1.018011638,0.0,0.0,0.0,0.0
25.04499985,58.28833345,621.1666667,1.023014081,126.0,0.0,0.0,0.0
24.78999964,58.25499973,612.7288136,1.028052613,0.0,0.0,0.0,0.0
24.13833364,58.84666646,600.1833333,1.030992363,126.0,0.0,0.0,0.0
24.20666663,58.52999992,594.7,1.031903046,0.0,0.0,0.0,0.0
23.72833319,59.15833365,584.4333333,1.034057917,126.0,0.0,0.0,0.0
23.88499978,58.81000017,583.1166667,1.037277468,0.0,0.0,0.0,0.0
23.90499992,58.26166662,577.9333333,1.04031742,245.57000000000005,4158.4704,0.0,0.0
25.78499991,53.20999997,570.2666667,1.042549278,252.0,13258.2185,0.0,0.0
27.07166659,50.15666669,565.2,1.041638589,245.57000000000005,18242.8136,0.0,0.0
27.2916667,50.72166691,563.45,1.037213341,252.0,18255.189999999995,0.0,0.0
27.96166662,50.74499989,565.9166667,1.033134403,252.0,18255.19000000001,0.0,0.0
28.48333333,45.29666672,673.2333333,1.031389983,252.0,18255.189999999988,0.0,0.0
28.42499981,45.01000004,670.6,1.029696848,245.57,18255.19,0.0,0.0
28.97833331,48.91500009,633.0,1.028901579,252.0,18255.19,0.0,0.0
28.84333312,50.17500038,620.5833333,1.027913916,126.0,18255.189999999988,0.0,0.0
29.02833344,49.93500099,609.6,1.026207958,126.0,18255.19,0.0,0.0
28.75333309,50.18833319,600.55,1.025579443,126.0,18255.19,0.0,0.0
28.94833314,50.00499992,597.8166667,1.025258778,252.0,18255.19,0.0,0.0
28.13500001,49.98499978,656.3833333,1.024938097,126.0,9619.556899999996,0.0,0.0
26.39999981,56.4916666,643.8666667,1.024784176,126.0,12.376400000008289,0.0,0.0
25.83999939,58.20666637,626.85,1.026515802,0.0,0.0,0.0,0.0
25.83999939,58.22000014,617.15,1.027875427,0.0,0.0,0.0,0.0
25.73833332,58.08333352,607.2,1.028529596,0.0,0.0,0.0,0.0
25.62166646,58.34499995,599.7,1.029337692,126.0,0.0,0.0,0.0
24.72500013,55.84666672,582.9,1.030517765,0.0,0.0,0.0,0.0
24.43666646,57.42500006,577.9833333,1.03281373,126.0,0.0,0.0,0.0
24.07000027,59.17833335,573.3333333,1.033852702,0.0,0.0,0.0,0.0
24.12000046,59.50833321,569.7,1.035032751,119.57,0.0,0.0,0.0
23.76499993,56.64333312,557.0833333,1.035994798,0.0,0.0,0.0,0.0
23.87833296,58.88333308,554.4333333,1.036623295,126.0,0.0,0.0,0.0
24.00666666,54.87166691,544.7166667,1.03867559,126.0,4211.0701,0.0,0.0
