내부온도관측치,내부습도관측치,co2관측치,ec관측치,시간당분무량,시간당백색광량,시간당적색광량,시간당청색광량
21.11000032,68.46333377,414.3166667,0.395818234,769,0.0,0.0,0.0
20.91999969,68.58333333,414.0333333,0.396136475,0,0.0,0.0,0.0
21.15166677,68.32833328,413.7833333,0.395767314,769,0.0,0.0,0.0
20.99499995,68.00166651,413.0833333,0.396034637,0,0.0,0.0,0.0
20.86499968,68.96999995,413.1333333,0.396251042,769,0.0,0.0,0.0
20.8083326,68.78166656,412.2166667,0.396225584,0,0.0,0.0,0.0
21.05666682,67.86333364,412.15,0.396607475,769,4272.9521,193.6116,183.2805
21.98666652,65.08500023,407.65,0.395830958,0,13434.5822,680.1228000000001,643.8315
23.47333317,62.88833332,405.9833333,0.391846553,769,18249.0018,974.6772,1328.3919999999998
25.41000007,63.7983333,413.1,0.389173314,769,18255.19,976.332,2244.7945
27.44333331,62.09666665,408.5166667,0.387034715,769,18255.19,1012.7376000000004,2805.6015
27.47666664,61.38333346,447.0666667,0.385749015,769,18255.19,1164.9791999999998,2951.286
27.63833323,60.56500003,453.4,0.384616065,769,18255.19,1323.84,3101.67
27.60333319,61.77166665,404.9666667,0.383737716,769,18255.189999999988,1495.9391999999998,3264.586
27.50499999,60.6166666,480.8166667,0.385774476,769,18255.190000000017,1659.764400000001,3419.6695
27.38399971,74.1,410.12,0.388643759,769,0.0,0.0,0.0
25.5899999,60.21999995,409.4833333,0.394163365,769,17744.6635,2128.0728,3223.857
24.47166653,63.37666651,409.45,0.387543908,769,16831.904,2616.2388000000005,2302.755
23.70333338,64.27999967,409.0333333,0.388473179,769,8678.950499999999,1509.1776,971.2299999999996
21.61999979,68.92666677,408.1833333,0.393055879,0,0.0,0.0,0.0
21.22333333,69.57666639,409.5333333,0.394621637,769,0.0,0.0,0.0
20.90833298,69.68833338,410.9,0.395627289,0,0.0,0.0,0.0
21.05500021,69.67166684,413.5333333,0.395079907,769,0.0,0.0,0.0
20.88166622,69.22500025,413.9333333,0.39583096,0,0.0,0.0,0.0
21.11000032,68.46333377,414.3166667,0.395818234,769,0.0,0.0,0.0
20.91999969,68.58333333,414.0333333,0.396136475,0,0.0,0.0,0.0
21.15166677,68.32833328,413.7833333,0.395767314,769,0.0,0.0,0.0
20.99499995,68.00166651,413.0833333,0.396034637,0,0.0,0.0,0.0
20.86499968,68.96999995,413.1333333,0.396251042,769,0.0,0.0,0.0
20.8083326,68.78166656,412.2166667,0.396225584,0,0.0,0.0,0.0
21.05666682,67.86333364,412.15,0.396607475,769,4272.9521,193.6116,183.2805
21.98666652,65.08500023,407.65,0.395830958,0,13434.5822,680.1228000000001,643.8315
23.47333317,62.88833332,405.9833333,0.391846553,769,18249.0018,974.6772,1328.3919999999998
25.41000007,63.7983333,413.1,0.389173314,769,18255.19,976.332,2244.7945
27.44333331,62.09666665,408.5166667,0.387034715,769,18255.19,1012.7376000000004,2805.6015
27.47666664,61.38333346,447.0666667,0.385749015,769,18255.19,1164.9791999999998,2951.286
27.63833323,60.56500003,453.4,0.384616065,769,18255.19,1323.84,3101.67
27.60333319,61.77166665,404.9666667,0.383737716,769,18255.189999999988,1495.9391999999998,3264.586
27.50499999,60.6166666,480.8166667,0.385774476,769,18255.190000000017,1659.764400000001,3419.6695
27.59166663,60.83499997,579.3166667,0.386423687,769,18255.19,1815.3156,3566.9205
25.86833337,60.42166678,648.4166667,0.381802794,769,17419.782999999996,2104.9056,3148.665000000001
