내부온도관측치,내부습도관측치,co2관측치,ec관측치,시간당분무량,시간당백색광량,시간당적색광량,시간당청색광량
25.52999983,52.98999996,578.55,0,0.0,0.0,0.0,0.0
25.52999983,52.98999996,578.55,0,0.0,0.0,0.0,0.0
25.52999983,52.98999996,578.55,0,0.0,0.0,0.0,0.0
25.52999983,52.98999996,578.55,0,0.0,0.0,0.0,0.0
25.52999983,52.98999996,578.55,0,0.0,0.0,0.0,0.0
25.52999983,52.98999996,578.55,0,0.0,0.0,0.0,0.0
25.52999983,52.98999996,578.55,0,0.0,0.0,0.0,0.0
25.52999983,52.98999996,578.55,0,0.0,0.0,0.0,0.0
25.52999983,52.98999996,578.55,0,0.0,0.0,0.0,0.0
25.52999983,52.98999996,578.55,0,0.0,3425.1687,522.9168,247.507
25.94999981,51.64000003,625.1,0,80.99,15656.146,926.688,422.955
27.18166656,55.98833338,609.0,0,245.57,18255.19,0.0,0.0
27.38166634,54.98166676,577.6833333,0,126.0,18255.19,0.0,0.0
27.64666678,54.1216664,552.4166667,0,125.99999999999994,18255.189999999995,0.0,0.0
28.0616669,53.22166672,535.7,0,126.0,18255.19,0.0,0.0
28.2083333,52.8733333,523.4,0,252.0,18255.19,0.0,0.0
28.29499957,52.35333379,518.7166667,0,126.0,18255.19,0.0,0.0
28.3016662,52.26833331,522.4666667,0,245.57000000000016,18255.19,0.0,0.0
28.39333321,53.12499987,529.9666667,0,245.57,9709.285799999983,0.0,0.0
26.15333316,57.00666676,535.5166667,0,126.0,12.376400000008289,0.0,0.0
25.53000002,57.86499983,535.65,0,0.0,0.0,0.0,0.0
25.35999947,58.44333331,530.0166667,0,119.56999999999994,0.0,0.0,0.0
25.3699995,57.23500004,525.8166667,0,0.0,0.0,0.0,0.0
25.2849995,57.54166686,520.1666667,0,126.0,0.0,0.0,0.0
25.27666636,58.06666667,516.8333333,0,0.0,0.0,0.0,0.0
25.10000038,56.59999847,514.0,0,0.0,0.0,0.0,0.0
25.58166698,56.44666659,513.35,0,0.0,0.0,0.0,0.0
25.2983332,57.16833318,507.55,0,0.0,0.0,0.0,0.0
24.6916667,57.39666659,503.7833333,0,0.0,0.0,0.0,0.0
24.4017237,57.30517223,497.8275862,0,0.0,0.0,0.0,0.0
24.14833371,57.0850001,492.45,0,0.0,0.0,0.0,0.0
24.00833337,57.48166682,486.8333333,0,0.0,0.0,0.0,0.0
23.80499957,57.14499995,481.1166667,0,0.0,2165.87,0.0,0.0
23.75666663,56.51166674,476.55,0,0.0,18255.19,0.0,0.0
23.95166648,58.0733333,471.9166667,0,0.0,18255.19,0.0,0.0
25.8499999,53.32999999,466.0333333,0,0.0,18255.19,0.0,0.0
26.84583326,51.89583325,568.625,0,119.57,18255.19,0.0,0.0
27.0999999,54.89499995,529.95,0,252.0,18255.19,0.0,0.0
27.14666659,56.35166658,520.7666667,0,245.57,18255.189999999988,0.0,0.0
27.38999996,57.25333354,526.6333333,0,126.0,18255.19,0.0,0.0
27.35333284,56.88833319,555.6333333,0,252.0,18255.190000000017,0.0,0.0
27.68999993,54.65500011,554.0666667,0,245.57000000000005,18255.189999999973,0.0,0.0
29.49333324,51.93666668,542.2166667,0,0.0,9758.791400000016,0.0,0.0
31.92833319,52.4700002,528.6333333,0,0.0,12.376400000008289,0.0,0.0
34.54333305,51.76833344,514.05,0,0.0,0.0,0.0,0.0
35.04333363,54.18500004,502.9666667,0,0.0,0.0,0.0,0.0
36.74833291,53.12333342,492.7166667,0,126.0,0.0,0.0,0.0
36.50666765,55.65166664,486.4666667,0,0.0,0.0,0.0,0.0
37.91166643,54.21333338,480.4166667,0,0.0,0.0,0.0,0.0
37.59999847,55.70000076,480.0,0,0.0,0.0,0.0,0.0
37.02999992,56.04499995,567.4833333,0,126.0,0.0,0.0,0.0
36.36333332,56.62833328,560.1166667,0,0.0,0.0,0.0,0.0
36.80333335,56.18500004,552.0333333,0,126.0,0.0,0.0,0.0
36.35666644,56.9850001,545.1,0,0.0,0.0,0.0,0.0
37.28333352,56.71500003,529.5,0,252.0,0.0,0.0,0.0
37.83333333,56.18333308,509.9,0,126.0,0.0,0.0,0.0
39.4216664,56.17500006,494.8166667,0,0.0,2165.87,0.0,0.0
37.06499977,51.81333345,497.4333333,0,252.0,18255.19,0.0,0.0
34.0333334,51.65833333,502.1333333,0,252.0,18255.19,0.0,0.0
32.49166622,47.93166656,557.25,0,252.0,18255.19,0.0,0.0
31.66666644,52.22000014,529.1333333,0,126.0,18255.19,0.0,0.0
31.12499984,53.0216664,501.7,0,252.0,18255.19,0.0,0.0
30.72666661,52.79666704,492.5,0,126.0,18255.189999999988,0.0,0.0
30.3349994,52.19833298,500.7166667,0,252.0,18255.19,0.0,0.0
30.07833338,51.85833371,513.3666667,0,126.0,18255.190000000017,0.0,0.0
33.34666665,47.36999995,530.2333333,0,245.57000000000016,18255.189999999973,0.0,0.0
37.25999997,45.19999994,546.15,0,245.5699999999997,9758.791400000016,0.0,0.0
32.51333323,54.29500008,558.55,0,0.0,12.376400000008289,0.0,0.0
29.42833328,56.94333344,565.1166667,0,0.0,0.0,0.0,0.0
27.84666659,53.23833345,559.75,0,126.0,0.0,0.0,0.0
27.01499983,58.73166663,553.35,0,0.0,0.0,0.0,0.0
26.20333322,57.13166663,542.8333333,0,126.0,0.0,0.0,0.0
25.36000001,57.20333328,533.65,0,0.0,0.0,0.0,0.0
24.92586205,57.46551737,524.7413793,0,0.0,0.0,0.0,0.0
24.48666662,57.53166676,516.5166667,0,0.0,0.0,0.0,0.0
24.20833337,56.96666648,509.7833333,0,126.0,0.0,0.0,0.0
23.96333319,57.76000023,504.7666667,0,0.0,0.0,0.0,0.0
23.84833275,58.12833335,503.7166667,0,126.0,0.0,0.0,0.0
24.19499985,56.3649999,503.25,0,252.0,4099.6825,0.0,0.0
25.90999991,54.33999983,496.2166667,0,80.99000000000001,13236.559800000005,0.0,0.0
27.37499987,52.29000009,490.8833333,0,0.0,18242.8136,0.0,0.0
27.32666661,53.07499994,488.6833333,0,126.0,18255.19,0.0,0.0
27.80333309,53.26166649,490.7333333,0,245.57,18255.189999999995,0.0,0.0
28.11500012,50.95999991,571.35,0,239.1400000000001,18255.19,0.0,0.0
