내부온도관측치0,내부온도관측치1,내부온도관측치2,내부온도관측치3,내부온도관측치4,내부온도관측치5,내부온도관측치6,내부온도관측치7,내부온도관측치8,내부온도관측치9,내부온도관측치10,내부온도관측치11,내부온도관측치12,내부온도관측치13,내부온도관측치14,내부온도관측치15,내부온도관측치16,내부온도관측치17,내부온도관측치18,내부온도관측치19,내부온도관측치20,내부온도관측치21,내부온도관측치22,내부온도관측치23,내부습도관측치0,내부습도관측치1,내부습도관측치2,내부습도관측치3,내부습도관측치4,내부습도관측치5,내부습도관측치6,내부습도관측치7,내부습도관측치8,내부습도관측치9,내부습도관측치10,내부습도관측치11,내부습도관측치12,내부습도관측치13,내부습도관측치14,내부습도관측치15,내부습도관측치16,내부습도관측치17,내부습도관측치18,내부습도관측치19,내부습도관측치20,내부습도관측치21,내부습도관측치22,내부습도관측치23,co2관측치0,co2관측치1,co2관측치2,co2관측치3,co2관측치4,co2관측치5,co2관측치6,co2관측치7,co2관측치8,co2관측치9,co2관측치10,co2관측치11,co2관측치12,co2관측치13,co2관측치14,co2관측치15,co2관측치16,co2관측치17,co2관측치18,co2관측치19,co2관측치20,co2관측치21,co2관측치22,co2관측치23,ec관측치0,ec관측치1,ec관측치2,ec관측치3,ec관측치4,ec관측치5,ec관측치6,ec관측치7,ec관측치8,ec관측치9,ec관측치10,ec관측치11,ec관측치12,ec관측치13,ec관측치14,ec관측치15,ec관측치16,ec관측치17,ec관측치18,ec관측치19,ec관측치20,ec관측치21,ec관측치22,ec관측치23,시간당분무량0,시간당분무량1,시간당분무량2,시간당분무량3,시간당분무량4,시간당분무량5,시간당분무량6,시간당분무량7,시간당분무량8,시간당분무량9,시간당분무량10,시간당분무량11,시간당분무량12,시간당분무량13,시간당분무량14,시간당분무량15,시간당분무량16,시간당분무량17,시간당분무량18,시간당분무량19,시간당분무량20,시간당분무량21,시간당분무량22,시간당분무량23,시간당백색광량0,시간당백색광량1,시간당백색광량2,시간당백색광량3,시간당백색광량4,시간당백색광량5,시간당백색광량6,시간당백색광량7,시간당백색광량8,시간당백색광량9,시간당백색광량10,시간당백색광량11,시간당백색광량12,시간당백색광량13,시간당백색광량14,시간당백색광량15,시간당백색광량16,시간당백색광량17,시간당백색광량18,시간당백색광량19,시간당백색광량20,시간당백색광량21,시간당백색광량22,시간당백색광량23,시간당적색광량0,시간당적색광량1,시간당적색광량2,시간당적색광량3,시간당적색광량4,시간당적색광량5,시간당적색광량6,시간당적색광량7,시간당적색광량8,시간당적색광량9,시간당적색광량10,시간당적색광량11,시간당적색광량12,시간당적색광량13,시간당적색광량14,시간당적색광량15,시간당적색광량16,시간당적색광량17,시간당적색광량18,시간당적색광량19,시간당적색광량20,시간당적색광량21,시간당적색광량22,시간당적색광량23,시간당청색광량0,시간당청색광량1,시간당청색광량2,시간당청색광량3,시간당청색광량4,시간당청색광량5,시간당청색광량6,시간당청색광량7,시간당청색광량8,시간당청색광량9,시간당청색광량10,시간당청색광량11,시간당청색광량12,시간당청색광량13,시간당청색광량14,시간당청색광량15,시간당청색광량16,시간당청색광량17,시간당청색광량18,시간당청색광량19,시간당청색광량20,시간당청색광량21,시간당청색광량22,시간당청색광량23
19.77352931,19.96764699,484.0,2.283259181,0.0,0.0,0.0,0.0,21.29687491,19.81250012,480.8125,2.271896139,1165.06,0.0,0.0,0.0,21.55862065,18.78275855,483.8275862,2.287892564,0.0,0.0,0.0,0.0,20.26571435,20.57428578,480.3142857,2.278454638,1222.9299999999998,0.0,0.0,0.0,20.76451609,18.63870968,481.0,2.283410057,0.0,0.0,0.0,0.0,20.90857113,18.59142865,484.6285714,2.288932855,769.0,0.0,0.0,0.0,22.49999994,16.93225824,493.2580645,2.287772256,0.0,0.0,0.0,0.0,23.62058802,17.61470579,502.5882353,2.275781947,0.0,0.0,0.0,0.0,26.04444426,15.3481482,507.7407407,2.269679926,1222.9300000000003,0.0,0.0,0.0,23.39999995,18.55714283,513.2,2.274498313,1177.92,0.0,0.0,0.0,24.54571416,18.9171427,526.6,2.26946012,1152.1999999999998,4950.56,0.0,0.0,24.85806441,18.57741934,534.0967742,2.266450005,0.0,18255.19,0.0,0.0,25.55185177,17.69629637,534.8888889,2.277533116,0.0,18255.19,0.0,0.0,25.30322567,19.29032258,527.1935484,2.277128573,0.0,18255.189999999995,0.0,0.0,23.1870965,21.1741936,522.1612903,2.279641182,0.0,18255.19000000001,0.0,0.0,24.45624983,20.65312499,520.6875,2.274904989,1222.9300000000003,18255.189999999988,0.0,0.0,25.69062471,17.99374995,518.125,2.278116591,0.0,18255.19,0.0,0.0,26.17999998,17.41714276,518.0857143,2.279629244,1171.4899999999989,18255.190000000017,0.0,0.0,23.96451593,19.82580646,514.8064516,2.283026203,0.0,18255.189999999973,0.0,0.0,24.24137931,19.22413787,515.137931,2.284311393,1165.0600000000013,18255.19,0.0,0.0,20.12424229,25.12424226,519.1818182,2.291174231,0.0,16080.037700000015,0.0,0.0,20.96000008,23.23999992,528.96,2.314327679,0.0,11479.111000000004,0.0,0.0,21.72702697,21.60270258,534.1621622,2.301348229,0.0,6902.937099999981,0.0,0.0,23.20303027,21.13636358,535.8484848,2.297566768,0.0,2336.0455000000075,0.0,0.0
21.39487164,23.73846142,534.7179487,2.298038293,0.0,0.0,0.0,0.0,21.560606,23.83333345,532.0,2.283962105,1171.49,0.0,0.0,0.0,22.30857135,22.80000011,522.9428571,2.292796462,0.0,0.0,0.0,0.0,21.39393916,24.91818174,511.6969697,2.301566196,769.0,0.0,0.0,0.0,21.026923,26.19999981,499.8076923,2.287150805,0.0,0.0,0.0,0.0,20.94285712,26.76857142,488.8571429,2.295732846,1210.07,0.0,0.0,0.0,22.95185167,22.44074073,481.3703704,2.295603478,0.0,0.0,0.0,0.0,24.63783785,22.78918911,473.4594595,2.291348741,0.0,0.0,0.0,0.0,25.48484843,20.97272728,463.7575758,2.284814437,769.0,0.0,0.0,0.0,23.78571429,23.83714289,456.4857143,2.27112922,1248.65,0.0,0.0,0.0,25.72121204,20.59393946,451.969697,2.284748887,2227.24,4950.56,0.0,0.0,25.27666664,20.61666654,449.9,2.290570998,0.0,18255.19,0.0,0.0,25.72941157,20.62647051,445.9411765,2.287904662,0.0,18255.19,0.0,0.0,25.98888863,20.01944452,442.9166667,2.280858709,769.0,18255.189999999995,0.0,0.0,25.84444442,19.40000011,442.8148148,2.284544909,0.0,18255.19000000001,0.0,0.0,27.93666643,18.36000004,437.6666667,2.263020778,0.0,18255.189999999988,0.0,0.0,25.76111115,18.63611121,440.1666667,2.271633208,1139.340000000001,18255.19,0.0,0.0,24.57499993,20.48437488,440.90625,2.276629098,2265.82,18255.190000000017,0.0,0.0,24.61428555,20.83428568,441.5714286,2.287541914,769.0,18255.189999999973,0.0,0.0,21.46764705,21.37058813,442.8823529,2.307218285,0.0,18255.19,0.0,0.0,20.0222221,24.23703709,442.7037037,2.312672156,0.0,16080.037700000015,0.0,0.0,21.50303031,21.40606059,443.969697,2.307958762,0.0,11479.111000000004,0.0,0.0,20.59062487,21.08750021,449.4375,2.312802374,769.0,6902.937099999981,0.0,0.0,19.85666663,22.5833334,445.9,2.315488879,0.0,2336.0455000000075,0.0,0.0
23.92571417,18.29142859,445.1142857,2.304572814,1255.08,0.0,0.0,0.0,21.27352945,20.29117652,446.3823529,2.320072805,0.0,0.0,0.0,0.0,20.93437487,20.60000008,445.71875,2.317028157,0.0,0.0,0.0,0.0,21.81290319,18.80000013,444.2580645,2.322948802,0.0,0.0,0.0,0.0,20.55454543,20.5575758,446.6969697,2.310974779,1280.8000000000002,0.0,0.0,0.0,23.37647045,18.09411764,450.0588235,2.308745545,0.0,0.0,0.0,0.0,23.08285697,18.29428569,458.0285714,2.312887355,1267.94,0.0,0.0,0.0,23.40588222,21.01764701,466.9411765,2.313168301,0.0,0.0,0.0,0.0,24.81333326,18.34999987,468.0333333,2.313830066,0.0,0.0,0.0,0.0,23.67878775,20.94848471,474.0909091,2.303434798,1235.7899999999995,0.0,0.0,0.0,25.67037053,18.75555568,474.5925926,2.294481587,1287.2300000000005,4950.56,0.0,0.0,26.46874994,18.77812514,458.34375,2.292923979,0.0,18255.19,0.0,0.0,26.07352936,18.35294123,451.2647059,2.29585919,1267.9399999999996,18255.19,0.0,0.0,26.52333342,18.19333324,449.4333333,2.306509781,0.0,18255.189999999995,0.0,0.0,24.77941165,19.88235289,466.3235294,2.30642283,1261.5100000000011,18255.19000000001,0.0,0.0,25.38749973,19.73750011,462.7083333,2.308520178,1280.7999999999993,18255.189999999988,0.0,0.0,26.87419338,19.96451624,450.2580645,2.294821508,0.0,18255.19,0.0,0.0,25.14166654,20.27500006,451.7166667,2.314713566,1242.2199999999991,18255.190000000017,0.0,0.0,23.90666656,21.24333334,451.85,2.321114341,1229.3600000000006,18255.189999999973,0.0,0.0,21.85499989,22.06333329,447.2833333,2.327334762,0.0,18255.19,0.0,0.0,20.40166661,22.82666674,448.1166667,2.335051723,1287.2299999999996,16080.037700000015,0.0,0.0,20.30499989,22.21499999,450.7333333,2.338693837,0.0,11479.111000000004,0.0,0.0,20.16333326,21.89166667,452.9666667,2.340641089,1197.210000000001,6902.937099999981,0.0,0.0,20.17499994,22.6516667,452.7666667,2.342372012,0.0,2336.0455000000075,0.0,0.0
20.51666657,22.40166667,452.6666667,2.341091843,1280.8,0.0,0.0,0.0,20.53333321,22.23666658,451.55,2.333699481,0.0,0.0,0.0,0.0,20.31372542,21.49803921,451.745098,2.337615191,1300.09,0.0,0.0,0.0,20.46326517,21.09591842,451.6530612,2.334929919,0.0,0.0,0.0,0.0,20.37333323,20.41333326,451.9666667,2.344697905,1306.52,0.0,0.0,0.0,20.55918367,20.18775508,451.1836735,2.340935099,0.0,0.0,0.0,0.0,21.63749988,19.47500001,448.375,2.341798906,1210.0699999999997,0.0,0.0,0.0,23.88421049,19.39824563,447.5087719,2.336853793,0.0,0.0,0.0,0.0,25.5433961,17.77547156,456.0754717,2.326462863,1242.2200000000005,0.0,0.0,0.0,24.86499983,18.01499999,461.25,2.327082348,1267.9400000000005,0.0,0.0,0.0,24.77999999,18.53818189,458.8363636,2.332801203,768.9999999999991,4950.56,0.0,0.0,25.06792432,18.65283012,469.3584906,2.333586499,1267.9400000000005,18255.19,0.0,0.0,25.14333321,19.28833319,484.5333333,2.335141889,1325.8099999999995,18255.19,0.0,0.0,25.29999987,20.36500012,466.85,2.332058676,1338.67,18255.189999999995,0.0,0.0,25.22999976,20.83833329,457.8666667,2.332419324,1300.09,18255.19000000001,0.0,0.0,25.34666656,19.72166659,458.8,2.330165501,1171.4899999999998,18255.189999999988,0.0,0.0,25.36333323,20.86333332,460.1333333,2.324756424,1319.380000000001,18255.19,0.0,0.0,25.77666664,20.7333334,452.2,2.318806446,1184.3499999999983,18255.190000000017,0.0,0.0,24.08499994,21.60500002,449.1166667,2.324738399,1312.9500000000007,18255.189999999973,0.0,0.0,21.82499987,22.82500003,448.2166667,2.351441256,0.0,18255.19,0.0,0.0,20.53499997,24.60166651,450.5166667,2.35639962,1287.2299999999996,16080.037700000015,0.0,0.0,20.44333328,24.16333329,454.8666667,2.35703067,0.0,11479.111000000004,0.0,0.0,20.9816666,24.17166659,454.5166667,2.345292938,1248.6500000000017,6902.937099999981,0.0,0.0,20.36999998,24.11166671,458.9666667,2.359302449,0.0,2336.0455000000075,0.0,0.0
20.90847455,25.71525419,460.1186441,2.357133926,1261.51,0.0,0.0,0.0,20.95254219,24.91864408,464.5423729,2.350147979,0.0,0.0,0.0,0.0,21.23666665,24.24166676,474.0,2.35499324,0.0,0.0,0.0,0.0,20.40999991,23.91166668,486.6333333,2.357878049,1377.2500000000002,0.0,0.0,0.0,20.70166661,23.52166662,489.2166667,2.359410644,0.0,0.0,0.0,0.0,21.1483332,23.89499995,488.9666667,2.344535669,1351.5299999999995,0.0,0.0,0.0,22.14499995,23.34833342,484.1333333,2.350864287,0.0,0.0,0.0,0.0,23.93333314,21.97833338,489.5333333,2.352865644,1480.13,0.0,0.0,0.0,25.30666666,20.93333333,505.4166667,2.345292934,1467.2699999999995,0.0,0.0,0.0,25.02833322,21.32833328,517.45,2.351315065,1480.13,0.0,0.0,0.0,25.30166658,22.17666667,521.0833333,2.347420502,723.9899999999998,4950.56,0.0,0.0,24.97833335,22.4666667,528.7166667,2.355317767,1460.84,18255.19,0.0,0.0,25.26666657,23.04833345,518.5,2.351657633,1492.9899999999998,18255.19,0.0,0.0,25.13999993,23.08999983,504.1833333,2.357535481,1824.75,18255.189999999995,0.0,0.0,25.28333321,23.55166667,497.0,2.358743529,1345.1000000000004,18255.19000000001,0.0,0.0,25.05999994,24.06833334,489.1,2.358905812,1505.8500000000004,18255.189999999988,0.0,0.0,25.3583333,24.03166663,485.85,2.351495361,1512.2799999999988,18255.19,0.0,0.0,25.30999991,23.97666674,490.6,2.360456403,1895.48,18255.190000000017,0.0,0.0,23.88666655,24.14333331,493.0833333,2.373095679,0.0,18255.189999999973,0.0,0.0,21.38999983,25.93499997,483.25,2.378180178,730.4200000000019,18255.19,0.0,0.0,20.53166663,27.63166653,466.7,2.378126077,0.0,16080.037700000015,0.0,0.0,20.41833324,26.76333338,461.65,2.377170511,1499.4199999999985,11479.111000000004,0.0,0.0,20.49166651,25.8350001,460.9666667,2.377116386,0.0,6902.937099999981,0.0,0.0,20.38666658,25.76166674,459.6833333,2.378973512,1512.2800000000025,2336.0455000000075,0.0,0.0
20.51666657,25.95333322,460.35,2.377459002,0.0,0.0,0.0,0.0,20.42166662,24.6666667,463.2333333,2.379334152,1499.42,0.0,0.0,0.0,20.60833308,24.03999999,465.8333333,2.380379872,0.0,0.0,0.0,0.0,20.59333312,23.20166674,468.3166667,2.375926443,1473.6999999999998,0.0,0.0,0.0,20.70666663,22.83333324,469.5166667,2.373744706,0.0,0.0,0.0,0.0,20.6483333,22.39833342,468.9833333,2.378937447,1486.5600000000004,0.0,0.0,0.0,21.60666666,23.0816666,460.45,2.380974877,0.0,17636.37,0.0,0.0,23.7666666,22.55833337,456.2,2.37551171,769.0,18255.19,0.0,0.0,24.94333321,20.98333337,459.8,2.37098608,1402.9699999999991,18255.19,0.0,0.0,25.06166655,21.44833339,460.8,2.367632469,1248.6500000000003,18255.19,0.0,0.0,25.24999994,22.50666669,487.1666667,2.369110938,768.9999999999991,18255.19,0.0,0.0,25.30344828,25.74482757,481.8275862,2.351589252,1177.92,18255.19,0.0,0.0,25.35333328,24.23333324,471.85,2.367037479,769.0,18255.189999999988,0.0,0.0,25.23666668,24.51999998,461.7166667,2.372302341,723.9899999999998,18255.190000000017,0.0,0.0,25.26666654,25.70499992,463.1166667,2.366352332,769.0,18255.19,0.0,0.0,25.43499978,25.36833337,471.8166667,2.365432767,1165.0600000000013,18255.189999999973,0.0,0.0,25.44666669,25.00166661,476.4,2.363052801,769.0,18255.19,0.0,0.0,25.04166663,23.86166665,481.1166667,2.380271709,769.0,18255.19,0.0,0.0,24.40666647,25.34833333,478.8666667,2.376395182,0.0,18255.19,0.0,0.0,21.42499987,26.36666676,467.3,2.39648093,1145.7700000000004,18255.19,0.0,0.0,20.60666676,28.26666663,462.0833333,2.39170289,0.0,16080.037700000015,0.0,0.0,20.76333319,27.23333337,465.4833333,2.394876202,1081.4699999999975,11318.217799999984,0.0,0.0,20.44999994,25.87166669,469.4,2.396823466,0.0,6924.59580000001,0.0,0.0,20.20499989,25.73166663,471.8333333,2.403602894,1242.2200000000012,2323.669099999999,0.0,0.0
20.53333324,25.8499999,479.0833333,2.398662611,0.0,0.0,0.0,0.0,20.40499986,25.15500005,480.85,2.40500927,1235.79,0.0,0.0,0.0,20.42666661,24.55000013,480.2,2.402376858,0.0,0.0,0.0,0.0,21.06833334,24.17166672,477.8,2.396841566,1210.0700000000002,0.0,0.0,0.0,20.42666664,23.35666676,482.4166667,2.398247914,0.0,0.0,0.0,0.0,20.78999996,23.99999994,485.8,2.396787488,1216.5,0.0,0.0,0.0,21.38499985,24.75666663,478.8333333,2.39969031,0.0,17528.0765,0.0,0.0,23.96499983,25.44666675,470.1666667,2.391666838,1171.4900000000002,18255.19,0.0,0.0,24.8983333,22.84333334,474.2666667,2.389539254,1222.9299999999994,18255.19,0.0,0.0,25.37833335,24.11000007,479.4333333,2.382507479,1171.4900000000007,18255.19,0.0,0.0,25.25833321,24.77000008,484.3166667,2.381515781,1248.6499999999996,18255.19,0.0,0.0,25.28666649,25.51500003,485.7333333,2.390566977,769.0,18255.19,0.0,0.0,25.33666639,27.32999999,483.2166667,2.383553199,396.0599999999995,18255.189999999988,0.0,0.0,25.38499997,27.73666684,484.8666667,2.380037292,1338.67,18255.190000000017,0.0,0.0,25.6399999,28.88499994,480.3666667,2.370156733,1197.210000000001,17945.78,0.0,0.0,25.22999999,27.09666675,477.8666667,2.390603026,769.0,18255.19,0.0,0.0,25.37666648,26.55166661,486.0166667,2.39044079,1255.08,18255.189999999973,0.0,0.0,25.1733332,25.83666668,494.0666667,2.399654241,1248.6499999999996,18255.19,0.0,0.0,24.08666655,26.19833345,491.6,2.408164557,1248.6500000000017,18255.19,0.0,0.0,21.59333328,28.77333339,492.75,2.418369695,0.0,18255.19,0.0,0.0,20.27999996,31.1316666,506.1,2.416873165,1222.9299999999969,16110.978700000009,0.0,0.0,20.57833328,30.07333336,519.3333333,2.421561066,0.0,11537.898899999973,0.0,0.0,20.4816665,27.98166669,527.0166667,2.419956358,1203.640000000003,6930.784000000043,0.0,0.0,21.1066666,29.31499993,525.3333333,2.409390616,0.0,2363.8924000000115,0.0,0.0
20.84833307,28.32500003,530.4666667,2.41139195,1165.06,3.0941,0.0,0.0,20.85833333,28.07999996,529.5333333,2.417053485,0.0,0.0,0.0,0.0,20.79499985,27.44166667,520.85,2.409498783,1210.0700000000002,0.0,0.0,0.0,20.75499986,27.09500008,516.5166667,2.412185295,0.0,0.0,0.0,0.0,20.8716665,26.03666665,513.9,2.417936965,1184.35,0.0,0.0,0.0,20.66833321,26.09000006,509.2,2.423075581,0.0,0.0,0.0,0.0,21.80166661,28.71500012,492.55,2.412455757,1255.0800000000004,17636.370000000003,0.0,0.0,24.23333317,28.61499996,488.9166667,2.411013341,0.0,18255.19,0.0,0.0,25.27833312,25.78833332,493.1166667,2.41041832,1229.3599999999997,18255.19,0.0,0.0,25.21666651,27.05166674,497.7166667,2.411554257,1242.2200000000005,18255.19,0.0,0.0,25.23333324,28.87333323,505.8666667,2.40926441,1235.79,18255.19,0.0,0.0,25.37166656,29.54999994,516.6666667,2.407749848,1274.369999999999,18255.189999999988,0.0,0.0,25.3499999,30.18166679,513.3,2.405550142,1242.2200000000012,18255.19,0.0,0.0,25.47666655,31.27666667,499.4166667,2.403206225,1229.3599999999988,18255.19,0.0,0.0,25.38166653,31.6016667,489.4333333,2.40574849,1261.5100000000002,18255.19,0.0,0.0,25.59166654,31.85166661,485.6,2.403422574,1261.5100000000002,18255.19,0.0,0.0,25.43333324,31.00666663,485.15,2.408182581,1177.92,18255.19,0.0,0.0,25.27833328,30.54333318,484.8833333,2.410959216,1203.6399999999994,18255.19,0.0,0.0,23.99500001,30.88999996,479.6,2.427583194,1165.0600000000013,18255.19,0.0,0.0,21.53666665,33.27666658,473.8333333,2.440546954,0.0,18255.19,0.0,0.0,20.53500001,35.70166632,473.8666667,2.440510889,1190.7799999999988,16052.190799999982,0.0,0.0,20.5133331,34.22000001,482.6333333,2.434921483,0.0,11469.828700000013,0.0,0.0,20.7499999,31.32833335,490.85,2.439429061,1255.0800000000015,6893.654800000018,0.0,0.0,21.30333316,32.24833336,488.6333333,2.426032563,0.0,2308.198599999945,0.0,0.0
20.62499987,32.21833321,491.4333333,2.441412385,1267.94,0.0,0.0,0.0,20.51833312,31.42333333,488.4,2.446839495,0.0,0.0,0.0,0.0,20.48500007,30.47333342,486.3166667,2.452861651,1165.06,0.0,0.0,0.0,20.47333323,30.59166657,483.4833333,2.445379031,0.0,0.0,0.0,0.0,20.93500001,29.74500011,481.6666667,2.444080897,1210.0700000000002,0.0,0.0,0.0,20.85999985,31.08166656,481.0833333,2.435462403,0.0,0.0,0.0,0.0,21.70499989,32.6916666,463.35,2.445469185,1325.81,17636.37,0.0,0.0,24.06333326,34.13000011,454.6666667,2.437571915,0.0,18255.19,0.0,0.0,25.21333316,31.25666688,459.6166667,2.431333447,1235.79,18255.19,0.0,0.0,25.30499986,33.29500004,459.0666667,2.425094982,1210.0699999999997,18255.19,0.0,0.0,25.28666665,33.69166676,456.4,2.433461046,1287.2299999999996,18255.19,0.0,0.0,25.11333332,35.34500001,451.1166667,2.434921487,1197.210000000001,18255.19,0.0,0.0,25.52333314,37.96166668,447.2666667,2.418027111,1242.2199999999991,18255.189999999988,0.0,0.0,25.23833319,37.36166662,446.15,2.435967259,1255.08,18255.190000000017,0.0,0.0,25.25333319,38.12999999,445.8833333,2.438996331,1242.2200000000012,18255.19,0.0,0.0,25.4066666,39.33166669,445.2666667,2.426898034,1197.2099999999991,18255.189999999973,0.0,0.0,25.42666655,38.10333328,446.2333333,2.433064369,1255.08,18255.19,0.0,0.0,25.30666656,37.9950002,445.8833333,2.437103156,1242.2199999999991,18255.19,0.0,0.0,24.14166651,38.03500023,444.7,2.450121045,769.0,18255.19,0.0,0.0,21.99666659,41.92694904,443.7,2.450319382,0.0,18255.19,0.0,0.0,20.19833326,44.0266667,454.9166667,2.464887861,1287.2299999999996,16070.755399999996,0.0,0.0,20.38666652,42.69333324,469.5666667,2.466799057,0.0,11506.957900000038,0.0,0.0,20.42666655,41.17500006,474.95,2.466167959,1274.3700000000026,6921.501699999964,0.0,0.0,20.85499983,42.60166658,477.3833333,2.458685402,0.0,2326.7631999999867,0.0,0.0
20.66333323,43.01166636,481.3333333,2.466943268,769.0,0.0,0.0,0.0,20.56833324,42.43500017,480.5333333,2.46526647,518.23,0.0,0.0,0.0,20.60499989,42.03999983,477.7,2.466871178,0.0,0.0,0.0,0.0,20.4566665,40.69166648,477.3166667,2.468962685,769.0,0.0,0.0,0.0,20.53666668,40.93166676,474.3833333,2.467556341,0.0,0.0,0.0,0.0,20.58833316,41.76999995,472.8333333,2.461480113,1210.0700000000002,0.0,0.0,0.0,21.93833313,43.09833342,443.0166667,2.46119161,0.0,17713.7225,0.0,0.0,24.36499993,42.98499991,436.7166667,2.448245891,1229.3599999999997,18255.19,0.0,0.0,25.20833317,40.8333334,443.1833333,2.440204386,1255.08,18255.19,0.0,0.0,25.32999989,42.3766667,449.6,2.441466486,1235.79,18255.189999999995,0.0,0.0,25.23500007,42.36833318,462.0,2.45336647,1267.9399999999996,18255.19,0.0,0.0,25.37666645,43.51833337,460.05,2.449940729,1280.800000000001,18255.19,0.0,0.0,25.50666666,45.54333331,451.5666667,2.438617698,1248.6499999999996,18255.19,0.0,0.0,25.47833322,44.6916666,448.4333333,2.447867242,1293.66,18255.189999999988,0.0,0.0,25.17833322,43.4666666,459.6666667,2.45628738,1267.9400000000005,18255.19,0.0,0.0,25.24666656,43.40166651,463.3166667,2.459478752,1216.5,18255.19,0.0,0.0,25.26499987,43.67000001,450.9166667,2.459983599,1261.5100000000002,18255.19,0.0,0.0,25.14999978,42.1489999,450.3833333,2.456359518,1255.08,18255.19,0.0,0.0,24.10333322,42.64000003,450.7666667,2.474876622,0.0,18255.19,0.0,0.0,21.91000004,46.07166678,452.8833333,2.474119353,1319.380000000001,18255.19,0.0,0.0,20.36333323,49.41166674,449.15,2.488273116,0.0,16110.978699999978,0.0,0.0,20.30166655,48.23333352,455.2833333,2.491608735,1338.6699999999985,11528.616600000008,0.0,0.0,20.35833333,46.3166666,458.4333333,2.490364639,0.0,6936.972200000018,0.0,0.0,20.72333336,47.11666673,461.6333333,2.475778107,1261.5099999999984,2366.986499999999,0.0,0.0
