DAT,obs_time,내부온도관측치,내부습도관측치,co2관측치,ec관측치,시간당분무량,일간누적분무량,시간당백색광량,일간누적백색광량,시간당적색광량,일간누적적색광량,시간당청색광량,일간누적청색광량,시간당총광량,일간누적총광량
0,00:00,22.34166632,67.57833214,525.5166667,2.396118085,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0
0,01:00,22.1300005,67.79833616,524.9,2.399818405,126.0,126.0,0.0,0.0,0,0,0,0,0.0,0.0
0,02:00,22.10166705,67.8916687,522.65,2.403602823,126.0,252.0,0.0,0.0,0,0,0,0,0.0,0.0
0,03:00,22.19500024,68.23833288,522.7833333,2.406125768,0.0,252.0,0.0,0.0,0,0,0,0,0.0,0.0
0,04:00,22.28833329,68.40833308,522.8166667,2.407383107,126.0,378.0,0.0,0.0,0,0,0,0,0.0,0.0
0,05:00,22.23500004,68.45833333,524.8166667,2.408703612,0.0,378.0,0.0,0.0,0,0,0,0,0.0,0.0
0,06:00,24.51166668,61.36833324,517.25,2.408165292,252.0,630.0,17636.37,17636.37,0,0,0,0,17636.37,17636.37
0,07:00,26.08333321,58.65166677,514.6166667,2.404349202,126.0,756.0,18255.19,35891.56,0,0,0,0,18255.19,35891.56
0,08:00,27.39999987,57.18999983,518.9166667,2.399500934,442.3,1198.3,18255.19,54146.75,0,0,0,0,18255.19,54146.75
0,09:00,27.40666647,57.0850001,527.9833333,2.398725128,1034.0000000000002,2232.3,18255.19,72401.94,0,0,0,0,18255.19,72401.94
0,10:00,27.44500001,56.93999996,532.2166667,2.394915481,252.0,2484.3,18255.19,90657.13,0,0,0,0,18255.19,90657.13
0,11:00,27.45333331,54.32250017,548.6166667,2.390159729,252.0,2736.3,18255.19,108912.32,0,0,0,0,18255.19,108912.32
0,12:00,27.33666684,52.97166678,593.3,2.387674627,252.0,2988.3,18255.189999999988,127167.51,0,0,0,0,18255.189999999988,127167.51
0,13:00,27.36333319,49.33500017,616.2833333,2.384148811,252.0,3240.3,18255.190000000017,145422.7,0,0,0,0,18255.190000000017,145422.7
0,14:00,27.29333331,47.18000005,653.85,2.384187728,252.0,3492.3,18255.19,163677.89,0,0,0,0,18255.19,163677.89
0,15:00,26.90999991,43.89333324,954.7166667,2.382766123,252.0,3744.3,18255.189999999973,181933.08,0,0,0,0,18255.189999999973,181933.08
0,16:00,27.23999996,46.94333344,1125.333333,2.400216019,252.0,3996.3,18255.19,200188.27,0,0,0,0,18255.19,200188.27
0,17:00,27.35499983,48.51333345,1059.3,2.390622269,252.0,4248.3,18255.19,218443.46,0,0,0,0,18255.19,218443.46
0,18:00,26.70833381,51.15333328,945.4,2.388191831,252.0,4500.3,18255.19,236698.65,0,0,0,0,18255.19,236698.65
0,19:00,26.76666641,51.98500017,817.1333333,2.384197168,252.0,4752.3,18255.19,254953.84,0,0,0,0,18255.19,254953.84
0,20:00,24.09499979,60.57333342,748.4,2.382262854,252.0,5004.3,309.4100000000035,255263.25,0,0,0,0,309.4100000000035,255263.25
0,21:00,23.01499996,63.35999985,712.8166667,2.385584788,252.0,5256.3,0.0,255263.25,0,0,0,0,0.0,255263.25
0,22:00,22.78333295,64.00999877,673.6666667,2.386951383,252.0,5508.3,0.0,255263.25,0,0,0,0,0.0,255263.25
0,23:00,22.68500067,64.39166756,648.2666667,2.389032813,252.0,5760.3,0.0,255263.25,0,0,0,0,0.0,255263.25
1,00:00,22.60333373,64.82833392,623.4666667,2.38939023,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0
1,01:00,22.60000038,65.06166585,607.6666667,2.390357359,126.0,126.0,0.0,0.0,0,0,0,0,0.0,0.0
1,02:00,22.59333369,65.39833488,593.7666667,2.390693752,126.0,252.0,0.0,0.0,0,0,0,0,0.0,0.0
1,03:00,22.59500036,65.71166662,583.9333333,2.391093218,0.0,252.0,0.0,0.0,0,0,0,0,0.0,0.0
1,04:00,22.56666692,66.0566658,574.4166667,2.391618832,126.0,378.0,0.0,0.0,0,0,0,0,0.0,0.0
1,05:00,22.54166683,66.28833351,568.75,2.392144446,0.0,378.0,0.0,0.0,0,0,0,0,0.0,0.0
1,06:00,25.21333319,59.40500011,557.35,2.388570273,252.0,630.0,17945.78,17945.78,0,0,0,0,17945.78,17945.78
1,07:00,26.40666672,56.81833324,551.3166667,2.38385446,126.0,756.0,18255.19,36200.97,0,0,0,0,18255.19,36200.97
1,08:00,27.45166661,54.93666681,563.8333333,2.380860445,442.3,1198.3,18255.19,54456.16,0,0,0,0,18255.19,54456.16
1,09:00,27.45333344,54.99666678,603.1666667,2.385378747,1034.0000000000002,2232.3,18255.19,72711.35,0,0,0,0,18255.19,72711.35
1,10:00,27.46833334,55.02166653,603.7333333,2.384159323,252.0,2484.3,18255.189999999988,90966.54,0,0,0,0,18255.189999999988,90966.54
1,11:00,27.28833354,55.38166669,624.1666667,2.383953283,252.0,2736.3,18255.19,109221.73,0,0,0,0,18255.19,109221.73
1,12:00,27.36333338,55.39166662,616.9,2.383089163,252.0,2988.3,18255.19,127476.92,0,0,0,0,18255.19,127476.92
1,13:00,27.39499989,57.1450001,634.4833333,2.382330117,252.0,3240.3,18255.189999999988,145732.11,0,0,0,0,18255.189999999988,145732.11
1,14:00,27.52333333,57.81833363,658.7833333,2.383362493,252.0,3492.3,18255.19,163987.3,0,0,0,0,18255.19,163987.3
1,15:00,27.35333347,59.27333349,645.2166667,2.384659708,252.0,3744.3,18255.19,182242.49,0,0,0,0,18255.19,182242.49
1,16:00,27.27499975,59.9899999,686.3166667,2.383692578,252.0,3996.3,18255.19,200497.68,0,0,0,0,18255.19,200497.68
1,17:00,27.42833306,59.8900013,698.4166667,2.382578262,252.0,4248.3,18255.19,218752.87,0,0,0,0,18255.19,218752.87
1,18:00,27.58000031,59.84666697,655.0166667,2.381547983,252.0,4500.3,18255.19,237008.06,0,0,0,0,18255.19,237008.06
1,19:00,27.46166652,59.29716686,632.2166667,2.380433587,252.0,4752.3,18255.19,255263.25,0,0,0,0,18255.19,255263.25
1,20:00,24.82166659,66.77000001,613.6166667,2.381232584,252.0,5004.3,566.2202999999863,255829.4703,0,0,0,0,566.2202999999863,255829.4703
1,21:00,23.68833323,68.61666603,606.9833333,2.387645193,252.0,5256.3,0.0,255829.4703,0,0,0,0,0.0,255829.4703
1,22:00,23.30999956,68.81833611,599.2333333,2.395949888,252.0,5508.3,0.0,255829.4703,0,0,0,0,0.0,255829.4703
1,23:00,23.11666711,69.16166763,592.9166667,2.401227049,252.0,5760.3,0.0,255829.4703,0,0,0,0,0.0,255829.4703
2,00:00,22.99166663,69.24999886,588.5,2.404990443,126.0,126.0,0.0,0.0,0,0,0,0,0.0,0.0
2,01:00,22.90166629,69.35000153,585.5833333,2.409027378,0.0,126.0,0.0,0.0,0,0,0,0,0.0,0.0
2,02:00,22.8516661,69.71166712,581.2166667,2.41035194,126.0,252.0,0.0,0.0,0,0,0,0,0.0,0.0
2,03:00,22.81833264,69.67166646,578.0333333,2.412454394,0.0,252.0,0.0,0.0,0,0,0,0,0.0,0.0
2,04:00,22.79499931,69.78666573,575.6166667,2.413652794,126.0,378.0,0.0,0.0,0,0,0,0,0.0,0.0
2,05:00,22.72500016,70.10833422,574.65,2.415797297,0.0,378.0,0.0,0.0,0,0,0,0,0.0,0.0
2,06:00,25.21666651,63.95833314,564.45,2.412538493,252.0,630.0,17676.5933,17676.5933,0,0,0,0,17676.5933,17676.5933
2,07:00,26.45166661,62.25166651,562.5666667,2.408154787,126.0,756.0,18255.19,35931.7833,0,0,0,0,18255.19,35931.7833
2,08:00,27.40333328,61.41666641,566.4833333,2.402953164,442.3,1198.3,18255.189999999995,54186.9733,0,0,0,0,18255.189999999995,54186.9733
2,09:00,27.45500002,61.44666678,579.9,2.399946654,252.0,1450.3,18255.19,72442.1633,0,0,0,0,18255.19,72442.1633
2,10:00,27.4083333,61.06416684,600.3333333,2.397198746,252.0,1702.3,18255.19,90697.3533,0,0,0,0,18255.19,90697.3533
2,11:00,27.20166686,61.40666733,581.6666667,2.395020603,252.0,1954.3,18255.19,108952.5433,0,0,0,0,18255.19,108952.5433
2,12:00,27.2866669,61.2833334,585.4,2.394242695,252.00000000000023,2206.3,18255.19,127207.7333,0,0,0,0,18255.19,127207.7333
2,13:00,27.31833337,61.83299958,648.02,2.394085011,252.0,2458.3,18255.189999999988,145462.9233,0,0,0,0,18255.189999999988,145462.9233
2,14:00,27.10499989,60.78833332,718.4666667,2.394339669,252.0,2710.3,18255.19,163718.1133,0,0,0,0,18255.19,163718.1133
2,15:00,26.88833326,58.18833335,614.05,2.421232406,252.0,2962.3,18255.19,181973.3033,0,0,0,0,18255.19,181973.3033
2,16:00,27.28999996,58.36500003,602.0166667,2.430500785,252.0,3214.3,18255.19,200228.4933,0,0,0,0,18255.19,200228.4933
2,17:00,27.4316665,58.92999999,590.45,2.410683105,252.0,3466.3,18255.19,218483.6833,0,0,0,0,18255.19,218483.6833
2,18:00,26.58166637,59.85000038,576.8833333,2.408297774,252.0,3718.3,18255.19,236738.8733,0,0,0,0,18255.19,236738.8733
2,19:00,26.41166633,59.85000038,575.5166667,2.40841765,252.0,3970.3,18255.19,254994.0633,0,0,0,0,18255.19,254994.0633
2,20:00,23.94333328,66.31166649,577.6666667,2.408102202,252.0,4222.3,928.2299999999814,255922.2933,0,0,0,0,928.2299999999814,255922.2933
2,21:00,22.888333,68.53166695,581.65,2.414493775,252.0,4474.3,0.0,255922.2933,0,0,0,0,0.0,255922.2933
2,22:00,22.63500039,68.61666667,581.7166667,2.419476593,252.0,4726.3,0.0,255922.2933,0,0,0,0,0.0,255922.2933
2,23:00,22.57666696,68.88666865,580.3666667,2.423155888,252.0,4978.3,0.0,255922.2933,0,0,0,0,0.0,255922.2933
3,00:00,22.50333335,68.70833168,580.4166667,2.425489612,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0
3,01:00,22.4383331,68.77166621,578.5333333,2.427255674,126.0,126.0,0.0,0.0,0,0,0,0,0.0,0.0
3,02:00,22.39333293,69.12666613,577.7333333,2.428832515,0.0,126.0,0.0,0.0,0,0,0,0,0.0,0.0
3,03:00,22.39833295,69.55500043,576.8333333,2.430136037,126.0,252.0,0.0,0.0,0,0,0,0,0.0,0.0
3,04:00,22.3699995,69.6566672,576.2666667,2.43116624,0.0,252.0,0.0,0.0,0,0,0,0,0.0,0.0
